Wavenumber (cm-1),% Transmittance
3388.56479,0.83491
3388.08264,0.83482
3387.60049,0.83473
3387.11834,0.83465
3386.63619,0.83438
3386.15403,0.83392
3385.67188,0.83364
3385.18973,0.83349
3384.70758,0.83334
3384.22542,0.83351
3383.74327,0.83393
3383.26112,0.8343
3382.77897,0.83465
3382.29682,0.83496
3381.81466,0.83521
3381.33251,0.83541
3380.85036,0.83561
3380.36821,0.83576
3379.88606,0.83576
3379.4039,0.83565
3378.92175,0.83561
3378.4396,0.83573
3377.95745,0.83597
3377.4753,0.83626
3376.99314,0.83651
3376.51099,0.83661
3376.02884,0.83659
3375.54669,0.83654
3375.06454,0.83653
3374.58238,0.83661
3374.10023,0.8367
3373.61808,0.83683
3373.13593,0.83706
3372.65377,0.83732
3372.17162,0.83753
3371.68947,0.83778
3371.20732,0.83816
3370.72517,0.83864
3370.24301,0.83894
3369.76086,0.83884
3369.27871,0.83861
3368.79656,0.83844
3368.31441,0.83815
3367.83225,0.83792
3367.3501,0.83815
3366.86795,0.83829
3366.3858,0.83764
3365.90365,0.83683
3365.42149,0.83665
3364.93934,0.83685
3364.45719,0.83714
3363.97504,0.83758
3363.49289,0.83788
3363.01073,0.83777
3362.52858,0.83738
3362.04643,0.83722
3361.56428,0.83766
3361.08213,0.83828
3360.59997,0.83854
3360.11782,0.83849
3359.63567,0.83845
3359.15352,0.83857
3358.67136,0.8387
3358.18921,0.83858
3357.70706,0.83823
3357.22491,0.83795
3356.74276,0.83783
3356.2606,0.83772
3355.77845,0.83779
3355.2963,0.83812
3354.81415,0.83845
3354.332,0.83864
3353.84984,0.83877
3353.36769,0.83892
3352.88554,0.83916
3352.40339,0.83948
3351.92124,0.83989
3351.43908,0.84038
3350.95693,0.84071
3350.47478,0.84055
3349.99263,0.83999
3349.51048,0.83948
3349.02832,0.83927
3348.54617,0.83924
3348.06402,0.83924
3347.58187,0.83923
3347.09971,0.8392
3346.61756,0.83917
3346.13541,0.83921
3345.65326,0.83931
3345.17111,0.83938
3344.68895,0.83945
3344.2068,0.83966
3343.72465,0.83999
3343.2425,0.84012
3342.76035,0.83989
3342.27819,0.83954
3341.79604,0.83937
3341.31389,0.83934
3340.83174,0.83938
3340.34959,0.83965
3339.86743,0.84025
3339.38528,0.84092
3338.90313,0.8412
3338.42098,0.84087
3337.93883,0.83993
3337.45667,0.83877
3336.97452,0.8382
3336.49237,0.8385
3336.01022,0.83895
3335.52807,0.83892
3335.04591,0.83868
3334.56376,0.83879
3334.08161,0.8392
3333.59946,0.83947
3333.1173,0.83957
3332.63515,0.83967
3332.153,0.83977
3331.67085,0.83982
3331.1887,0.83984
3330.70654,0.83986
3330.22439,0.83984
3329.74224,0.83986
3329.26009,0.8399
3328.77794,0.83989
3328.29578,0.83978
3327.81363,0.83965
3327.33148,0.83975
3326.84933,0.84021
3326.36718,0.8409
3325.88502,0.84138
3325.40287,0.8412
3324.92072,0.84062
3324.43857,0.84023
3323.95642,0.84011
3323.47426,0.84011
3322.99211,0.8402
3322.50996,0.84037
3322.02781,0.84052
3321.54565,0.84053
3321.0635,0.84051
3320.58135,0.84057
3320.0992,0.84063
3319.61705,0.8406
3319.13489,0.84053
3318.65274,0.8405
3318.17059,0.84051
3317.68844,0.84052
3317.20629,0.84057
3316.72413,0.8407
3316.24198,0.84083
3315.75983,0.84091
3315.27768,0.84094
3314.79553,0.84088
3314.31337,0.84059
3313.83122,0.84008
3313.34907,0.83982
3312.86692,0.84001
3312.38477,0.84032
3311.90261,0.84059
3311.42046,0.84068
3310.93831,0.84071
3310.45616,0.84105
3309.97401,0.84148
3309.49185,0.84132
3309.0097,0.8408
3308.52755,0.84085
3308.0454,0.84164
3307.56324,0.84257
3307.08109,0.84319
3306.59894,0.84345
3306.11679,0.84352
3305.63464,0.84361
3305.15248,0.84368
3304.67033,0.84347
3304.18818,0.84287
3303.70603,0.84216
3303.22388,0.84166
3302.74172,0.84147
3302.25957,0.84146
3301.77742,0.84142
3301.29527,0.84131
3300.81312,0.84123
3300.33096,0.84126
3299.84881,0.84138
3299.36666,0.84145
3298.88451,0.84133
3298.40236,0.84108
3297.9202,0.84102
3297.43805,0.84142
3296.9559,0.84201
3296.47375,0.84237
3295.99159,0.84251
3295.50944,0.84274
3295.02729,0.84283
3294.54514,0.8425
3294.06299,0.842
3293.58083,0.84163
3293.09868,0.84157
3292.61653,0.84184
3292.13438,0.8419
3291.65223,0.84154
3291.17007,0.84131
3290.68792,0.84133
3290.20577,0.84127
3289.72362,0.84099
3289.24147,0.84057
3288.75931,0.84039
3288.27716,0.84066
3287.79501,0.84104
3287.31286,0.8412
3286.83071,0.84116
3286.34855,0.84107
3285.8664,0.84109
3285.38425,0.84118
3284.9021,0.84115
3284.41994,0.8409
3283.93779,0.84049
3283.45564,0.8402
3282.97349,0.84028
3282.49134,0.84066
3282.00918,0.84102
3281.52703,0.84117
3281.04488,0.84107
3280.56273,0.84078
3280.08058,0.84058
3279.59842,0.84061
3279.11627,0.84073
3278.63412,0.84079
3278.15197,0.84077
3277.66982,0.84048
3277.18766,0.83973
3276.70551,0.83918
3276.22336,0.83972
3275.74121,0.84092
3275.25906,0.84156
3274.7769,0.84094
3274.29475,0.83959
3273.8126,0.83898
3273.33045,0.83964
3272.8483,0.8407
3272.36614,0.84159
3271.88399,0.84228
3271.40184,0.84262
3270.91969,0.84266
3270.43753,0.84256
3269.95538,0.84232
3269.47323,0.84189
3268.99108,0.84145
3268.50893,0.84109
3268.02677,0.84091
3267.54462,0.84092
3267.06247,0.8409
3266.58032,0.84071
3266.09817,0.84046
3265.61601,0.84022
3265.13386,0.84007
3264.65171,0.84011
3264.16956,0.84021
3263.68741,0.84026
3263.20525,0.84031
3262.7231,0.8404
3262.24095,0.84047
3261.7588,0.84042
3261.27665,0.84015
3260.79449,0.83985
3260.31234,0.83991
3259.83019,0.84025
3259.34804,0.84048
3258.86588,0.84048
3258.38373,0.84029
3257.90158,0.83994
3257.41943,0.83977
3256.93728,0.84016
3256.45512,0.84084
3255.97297,0.84129
3255.49082,0.84108
3255.00867,0.84004
3254.52652,0.83895
3254.04436,0.83887
3253.56221,0.83961
3253.08006,0.84033
3252.59791,0.84076
3252.11576,0.84098
3251.6336,0.84107
3251.15145,0.84105
3250.6693,0.84094
3250.18715,0.84085
3249.705,0.84085
3249.22284,0.84098
3248.74069,0.84123
3248.25854,0.84156
3247.77639,0.84189
3247.29424,0.84198
3246.81208,0.84171
3246.32993,0.84111
3245.84778,0.84004
3245.36563,0.83892
3244.88347,0.83878
3244.40132,0.83966
3243.91917,0.84054
3243.43702,0.84094
3242.95487,0.84109
3242.47271,0.84117
3241.99056,0.8412
3241.50841,0.84115
3241.02626,0.84096
3240.54411,0.84074
3240.06195,0.84082
3239.5798,0.84115
3239.09765,0.84141
3238.6155,0.84151
3238.13335,0.84145
3237.65119,0.8412
3237.16904,0.84084
3236.68689,0.84073
3236.20474,0.84097
3235.72259,0.84136
3235.24043,0.84172
3234.75828,0.84205
3234.27613,0.84227
3233.79398,0.84218
3233.31182,0.84177
3232.82967,0.84145
3232.34752,0.84144
3231.86537,0.84153
3231.38322,0.84145
3230.90106,0.84114
3230.41891,0.84079
3229.93676,0.8407
3229.45461,0.84093
3228.97246,0.84114
3228.4903,0.84108
3228.00815,0.8408
3227.526,0.8407
3227.04385,0.84093
3226.5617,0.84119
3226.07954,0.84129
3225.59739,0.84138
3225.11524,0.84151
3224.63309,0.84156
3224.15094,0.84151
3223.66878,0.8414
3223.18663,0.84124
3222.70448,0.84102
3222.22233,0.84085
3221.74018,0.8408
3221.25802,0.84072
3220.77587,0.84045
3220.29372,0.8399
3219.81157,0.83942
3219.32941,0.83961
3218.84726,0.84031
3218.36511,0.84082
3217.88296,0.84092
3217.40081,0.84078
3216.91865,0.84059
3216.4365,0.84058
3215.95435,0.84069
3215.4722,0.84051
3214.99005,0.83967
3214.50789,0.83869
3214.02574,0.83858
3213.54359,0.83928
3213.06144,0.8399
3212.57929,0.84012
3212.09713,0.84009
3211.61498,0.83999
3211.13283,0.83973
3210.65068,0.83907
3210.16853,0.83825
3209.68637,0.838
3209.20422,0.83836
3208.72207,0.83871
3208.23992,0.8388
3207.75776,0.83873
3207.27561,0.83857
3206.79346,0.83833
3206.31131,0.83806
3205.82916,0.83785
3205.347,0.83767
3204.86485,0.83743
3204.3827,0.83718
3203.90055,0.837
3203.4184,0.83679
3202.93624,0.8365
3202.45409,0.83622
3201.97194,0.83603
3201.48979,0.83587
3201.00764,0.83566
3200.52548,0.83542
3200.04333,0.83524
3199.56118,0.83517
3199.07903,0.83486
3198.59688,0.83405
3198.11472,0.83344
3197.63257,0.83374
3197.15042,0.8344
3196.66827,0.83473
3196.18611,0.83485
3195.70396,0.83502
3195.22181,0.83524
3194.73966,0.83542
3194.25751,0.83553
3193.77535,0.83556
3193.2932,0.83559
3192.81105,0.83562
3192.3289,0.8356
3191.84675,0.83553
3191.36459,0.83549
3190.88244,0.83545
3190.40029,0.83538
3189.91814,0.83535
3189.43599,0.8353
3188.95383,0.83518
3188.47168,0.83503
3187.98953,0.83489
3187.50738,0.83472
3187.02523,0.83448
3186.54307,0.83413
3186.06092,0.8336
3185.57877,0.83303
3185.09662,0.83283
3184.61447,0.83305
3184.13231,0.83331
3183.65016,0.83342
3183.16801,0.8334
3182.68586,0.83332
3182.2037,0.83322
3181.72155,0.83312
3181.2394,0.83301
3180.75725,0.83289
3180.2751,0.83278
3179.79294,0.83264
3179.31079,0.83208
3178.82864,0.8309
3178.34649,0.83004
3177.86434,0.83038
3177.38218,0.83124
3176.90003,0.83169
3176.41788,0.8317
3175.93573,0.83158
3175.45358,0.8314
3174.97142,0.83115
3174.48927,0.83085
3174.00712,0.83052
3173.52497,0.83008
3173.04282,0.8296
3172.56066,0.82913
3172.07851,0.82865
3171.59636,0.82811
3171.11421,0.82745
3170.63205,0.82662
3170.1499,0.82567
3169.66775,0.82471
3169.1856,0.82376
3168.70345,0.82271
3168.22129,0.8215
3167.73914,0.82013
3167.25699,0.81867
3166.77484,0.81719
3166.29269,0.81571
3165.81053,0.81421
3165.32838,0.81268
3164.84623,0.81119
3164.36408,0.80985
3163.88193,0.80871
3163.39977,0.80778
3162.91762,0.80705
3162.43547,0.80659
3161.95332,0.80644
3161.47117,0.80649
3160.98901,0.80673
3160.50686,0.8073
3160.02471,0.80818
3159.54256,0.80917
3159.06041,0.8102
3158.57825,0.81128
3158.0961,0.81235
3157.61395,0.81337
3157.1318,0.81434
3156.64964,0.81527
3156.16749,0.81617
3155.68534,0.81701
3155.20319,0.81778
3154.72104,0.81848
3154.23888,0.81913
3153.75673,0.8198
3153.27458,0.82045
3152.79243,0.82086
3152.31028,0.82096
3151.82812,0.82087
3151.34597,0.82076
3150.86382,0.8207
3150.38167,0.82062
3149.89952,0.82051
3149.41736,0.82039
3148.93521,0.82022
3148.45306,0.8201
3147.97091,0.82002
3147.48876,0.81994
3147.0066,0.81986
3146.52445,0.81982
3146.0423,0.81978
3145.56015,0.81966
3145.07799,0.81946
3144.59584,0.81929
3144.11369,0.81915
3143.63154,0.81897
3143.14939,0.81875
3142.66723,0.81859
3142.18508,0.81854
3141.70293,0.81857
3141.22078,0.81864
3140.73863,0.81883
3140.25647,0.81909
3139.77432,0.81908
3139.29217,0.81872
3138.81002,0.81831
3138.32787,0.81798
3137.84571,0.81748
3137.36356,0.8168
3136.88141,0.81619
3136.39926,0.81573
3135.91711,0.81532
3135.43495,0.81487
3134.9528,0.81435
3134.47065,0.81364
3133.9885,0.81238
3133.50635,0.8109
3133.02419,0.81027
3132.54204,0.81053
3132.05989,0.8108
3131.57774,0.81076
3131.09558,0.81058
3130.61343,0.81038
3130.13128,0.81002
3129.64913,0.80922
3129.16698,0.80809
3128.68482,0.80699
3128.20267,0.80602
3127.72052,0.8049
3127.23837,0.80356
3126.75622,0.80237
3126.27406,0.80157
3125.79191,0.80093
3125.30976,0.80017
3124.82761,0.79922
3124.34546,0.79816
3123.8633,0.79677
3123.38115,0.79473
3122.899,0.79255
3122.41685,0.79125
3121.9347,0.79079
3121.45254,0.79023
3120.97039,0.78911
3120.48824,0.7873
3120.00609,0.78471
3119.52393,0.7815
3119.04178,0.77834
3118.55963,0.7757
3118.07748,0.77331
3117.59533,0.77061
3117.11317,0.7671
3116.63102,0.76256
3116.14887,0.75773
3115.66672,0.75337
3115.18457,0.74887
3114.70241,0.74351
3114.22026,0.7375
3113.73811,0.73106
3113.25596,0.72411
3112.77381,0.71662
3112.29165,0.70874
3111.8095,0.70048
3111.32735,0.69163
3110.8452,0.68206
3110.36305,0.67197
3109.88089,0.66161
3109.39874,0.65093
3108.91659,0.63956
3108.43444,0.62737
3107.95228,0.61478
3107.47013,0.60252
3106.98798,0.59102
3106.50583,0.58029
3106.02368,0.57035
3105.54152,0.56144
3105.05937,0.55379
3104.57722,0.54756
3104.09507,0.54278
3103.61292,0.53943
3103.13076,0.53768
3102.64861,0.53758
3102.16646,0.53872
3101.68431,0.54097
3101.20216,0.54458
3100.72,0.54915
3100.23785,0.55379
3099.7557,0.55838
3099.27355,0.56294
3098.7914,0.56714
3098.30924,0.57078
3097.82709,0.57379
3097.34494,0.57592
3096.86279,0.57691
3096.38064,0.57685
3095.89848,0.57614
3095.41633,0.57471
3094.93418,0.57198
3094.45203,0.56772
3093.96987,0.56204
3093.48772,0.55498
3093.00557,0.54639
3092.52342,0.53622
3092.04127,0.52449
3091.55911,0.51124
3091.07696,0.49641
3090.59481,0.47984
3090.11266,0.46144
3089.63051,0.44146
3089.14835,0.42034
3088.6662,0.39843
3088.18405,0.3761
3087.7019,0.35367
3087.21975,0.33135
3086.73759,0.30947
3086.25544,0.28863
3085.77329,0.26946
3085.29114,0.25235
3084.80899,0.23745
3084.32683,0.22473
3083.84468,0.21421
3083.36253,0.20619
3082.88038,0.20112
3082.39822,0.19919
3081.91607,0.20035
3081.43392,0.20446
3080.95177,0.21109
3080.46962,0.21964
3079.98746,0.22999
3079.50531,0.24221
3079.02316,0.25577
3078.54101,0.26976
3078.05886,0.28346
3077.5767,0.29648
3077.09455,0.30852
3076.6124,0.31917
3076.13025,0.32822
3075.6481,0.33565
3075.16594,0.34152
3074.68379,0.34586
3074.20164,0.34868
3073.71949,0.35005
3073.23734,0.35003
3072.75518,0.34868
3072.27303,0.34613
3071.79088,0.34252
3071.30873,0.33782
3070.82658,0.33185
3070.34442,0.32465
3069.86227,0.31638
3069.38012,0.30713
3068.89797,0.29696
3068.41581,0.28575
3067.93366,0.27325
3067.45151,0.25959
3066.96936,0.24543
3066.48721,0.23104
3066.00505,0.21634
3065.5229,0.20154
3065.04075,0.18704
3064.5586,0.17334
3064.07645,0.16083
3063.59429,0.14943
3063.11214,0.13899
3062.62999,0.12967
3062.14784,0.1218
3061.66569,0.1155
3061.18353,0.11081
3060.70138,0.10777
3060.21923,0.10638
3059.73708,0.10665
3059.25493,0.10862
3058.77277,0.11234
3058.29062,0.11793
3057.80847,0.12531
3057.32632,0.13407
3056.84416,0.144
3056.36201,0.15537
3055.87986,0.16821
3055.39771,0.18206
3054.91556,0.19629
3054.4334,0.21035
3053.95125,0.22414
3053.4691,0.23775
3052.98695,0.25113
3052.5048,0.26418
3052.02264,0.27682
3051.54049,0.28891
3051.05834,0.30018
3050.57619,0.31057
3050.09404,0.3202
3049.61188,0.32914
3049.12973,0.33758
3048.64758,0.34575
3048.16543,0.35348
3047.68328,0.36037
3047.20112,0.36624
3046.71897,0.3711
3046.23682,0.37496
3045.75467,0.37757
3045.27252,0.37852
3044.79036,0.37783
3044.30821,0.37584
3043.82606,0.37281
3043.34391,0.36871
3042.86175,0.36332
3042.3796,0.35656
3041.89745,0.34864
3041.4153,0.33989
3040.93315,0.33052
3040.45099,0.32028
3039.96884,0.30902
3039.48669,0.29703
3039.00454,0.28456
3038.52239,0.27156
3038.04023,0.25803
3037.55808,0.24402
3037.07593,0.2295
3036.59378,0.21455
3036.11163,0.19935
3035.62947,0.184
3035.14732,0.16836
3034.66517,0.15239
3034.18302,0.13655
3033.70087,0.12126
3033.21871,0.10652
3032.73656,0.09237
3032.25441,0.07905
3031.77226,0.06693
3031.2901,0.05629
3030.80795,0.04719
3030.3258,0.03941
3029.84365,0.03261
3029.3615,0.02677
3028.87934,0.02208
3028.39719,0.01848
3027.91504,0.01572
3027.43289,0.0137
3026.95074,0.0123
3026.46858,0.01145
3025.98643,0.01119
3025.50428,0.01163
3025.02213,0.01267
3024.53998,0.01409
3024.05782,0.01594
3023.57567,0.01866
3023.09352,0.0227
3022.61137,0.02832
3022.12922,0.03573
3021.64706,0.04513
3021.16491,0.0567
3020.68276,0.07058
3020.20061,0.0868
3019.71845,0.1051
3019.2363,0.12504
3018.75415,0.14638
3018.272,0.16896
3017.78985,0.19239
3017.30769,0.21602
3016.82554,0.23929
3016.34339,0.26205
3015.86124,0.28432
3015.37909,0.30599
3014.89693,0.32671
3014.41478,0.34609
3013.93263,0.36391
3013.45048,0.38007
3012.96833,0.39474
3012.48617,0.4083
3012.00402,0.42067
3011.52187,0.43132
3011.03972,0.43989
3010.55757,0.44653
3010.07541,0.45169
3009.59326,0.45543
3009.11111,0.45752
3008.62896,0.45791
3008.14681,0.45667
3007.66465,0.45383
3007.1825,0.44947
3006.70035,0.44369
3006.2182,0.43663
3005.73604,0.42851
3005.25389,0.41964
3004.77174,0.41044
3004.28959,0.40127
3003.80744,0.39237
3003.32528,0.3841
3002.84313,0.37698
3002.36098,0.37137
3001.87883,0.36757
3001.39668,0.36597
3000.91452,0.36689
3000.43237,0.37057
2999.95022,0.37714
2999.46807,0.38664
2998.98592,0.39895
2998.50376,0.41374
2998.02161,0.43051
2997.53946,0.4487
2997.05731,0.46779
2996.57516,0.48721
2996.093,0.50636
2995.61085,0.52469
2995.1287,0.54182
2994.64655,0.55758
2994.16439,0.57197
2993.68224,0.58495
2993.20009,0.59641
2992.71794,0.60649
2992.23579,0.61546
2991.75363,0.62351
2991.27148,0.63069
2990.78933,0.63702
2990.30718,0.64256
2989.82503,0.64739
2989.34287,0.65157
2988.86072,0.65519
2988.37857,0.65826
2987.89642,0.66081
2987.41427,0.66305
2986.93211,0.66508
2986.44996,0.6667
2985.96781,0.66779
2985.48566,0.66846
2985.00351,0.66878
2984.52135,0.66876
2984.0392,0.66849
2983.55705,0.66795
2983.0749,0.66705
2982.59275,0.66586
2982.11059,0.66438
2981.62844,0.66267
2981.14629,0.66082
2980.66414,0.65886
2980.18198,0.6567
2979.69983,0.6544
2979.21768,0.65207
2978.73553,0.64973
2978.25338,0.64741
2977.77122,0.64526
2977.28907,0.64336
2976.80692,0.6417
2976.32477,0.64024
2975.84262,0.63888
2975.36046,0.63758
2974.87831,0.6365
2974.39616,0.63563
2973.91401,0.63465
2973.43186,0.63358
2972.9497,0.63254
2972.46755,0.63132
2971.9854,0.62978
2971.50325,0.62798
2971.0211,0.62585
2970.53894,0.62335
2970.05679,0.62054
2969.57464,0.61744
2969.09249,0.61406
2968.61033,0.61044
2968.12818,0.60658
2967.64603,0.60244
2967.16388,0.59801
2966.68173,0.59327
2966.19957,0.58829
2965.71742,0.58312
2965.23527,0.57778
2964.75312,0.57218
2964.27097,0.56634
2963.78881,0.56026
2963.30666,0.55396
2962.82451,0.54745
2962.34236,0.54068
2961.86021,0.53364
2961.37805,0.52643
2960.8959,0.51909
2960.41375,0.51156
2959.9316,0.50379
2959.44945,0.49579
2958.96729,0.48752
2958.48514,0.47903
2958.00299,0.47035
2957.52084,0.46149
2957.03869,0.45244
2956.55653,0.4432
2956.07438,0.43372
2955.59223,0.42407
2955.11008,0.4143
2954.62792,0.40436
2954.14577,0.39428
2953.66362,0.38423
2953.18147,0.37413
2952.69932,0.36371
2952.21716,0.35279
2951.73501,0.34157
2951.25286,0.33027
2950.77071,0.31901
2950.28856,0.30779
2949.8064,0.2966
2949.32425,0.28545
2948.8421,0.27433
2948.35995,0.26335
2947.8778,0.25254
2947.39564,0.24169
2946.91349,0.23059
2946.43134,0.21939
2945.94919,0.20843
2945.46704,0.19794
2944.98488,0.18791
2944.50273,0.17812
2944.02058,0.16829
2943.53843,0.15841
2943.05627,0.14867
2942.57412,0.13927
2942.09197,0.13029
2941.60982,0.12175
2941.12767,0.11359
2940.64551,0.10572
2940.16336,0.09813
2939.68121,0.09089
2939.19906,0.08406
2938.71691,0.0776
2938.23475,0.07141
2937.7526,0.06547
2937.27045,0.05987
2936.7883,0.05469
2936.30615,0.04989
2935.82399,0.04538
2935.34184,0.04117
2934.85969,0.03728
2934.37754,0.03371
2933.89539,0.03051
2933.41323,0.02762
2932.93108,0.025
2932.44893,0.02263
2931.96678,0.02053
2931.48462,0.01874
2931.00247,0.01735
2930.52032,0.01629
2930.03817,0.01523
2929.55602,0.01396
2929.07386,0.01256
2928.59171,0.01132
2928.10956,0.01037
2927.62741,0.00965
2927.14526,0.00909
2926.6631,0.00864
2926.18095,0.00826
2925.6988,0.00795
2925.21665,0.00776
2924.7345,0.00774
2924.25234,0.00779
2923.77019,0.00783
2923.28804,0.00789
2922.80589,0.00802
2922.32374,0.00821
2921.84158,0.00849
2921.35943,0.00889
2920.87728,0.0094
2920.39513,0.00995
2919.91298,0.01059
2919.43082,0.01136
2918.94867,0.0122
2918.46652,0.01303
2917.98437,0.01388
2917.50221,0.01487
2917.02006,0.016
2916.53791,0.01713
2916.05576,0.01822
2915.57361,0.01946
2915.09145,0.02089
2914.6093,0.0225
2914.12715,0.0243
2913.645,0.02621
2913.16285,0.02813
2912.68069,0.03014
2912.19854,0.03238
2911.71639,0.03485
2911.23424,0.03752
2910.75209,0.04031
2910.26993,0.04324
2909.78778,0.04633
2909.30563,0.04957
2908.82348,0.05298
2908.34133,0.05657
2907.85917,0.06035
2907.37702,0.06435
2906.89487,0.0685
2906.41272,0.07279
2905.93056,0.07729
2905.44841,0.08206
2904.96626,0.08708
2904.48411,0.09235
2904.00196,0.09787
2903.5198,0.10367
2903.03765,0.10975
2902.5555,0.11613
2902.07335,0.12282
2901.5912,0.1298
2901.10904,0.13704
2900.62689,0.14452
2900.14474,0.15219
2899.66259,0.15995
2899.18044,0.16781
2898.69828,0.17577
2898.21613,0.18379
2897.73398,0.19176
2897.25183,0.1996
2896.76968,0.20736
2896.28752,0.21502
2895.80537,0.22251
2895.32322,0.22978
2894.84107,0.23678
2894.35892,0.24348
2893.87676,0.25001
2893.39461,0.2564
2892.91246,0.26261
2892.43031,0.26856
2891.94815,0.27424
2891.466,0.27976
2890.98385,0.28522
2890.5017,0.29057
2890.01955,0.29579
2889.53739,0.3009
2889.05524,0.30593
2888.57309,0.31087
2888.09094,0.31578
2887.60879,0.32066
2887.12663,0.32548
2886.64448,0.33027
2886.16233,0.33505
2885.68018,0.33981
2885.19803,0.34456
2884.71587,0.34931
2884.23372,0.3541
2883.75157,0.35895
2883.26942,0.36382
2882.78727,0.3687
2882.30511,0.37364
2881.82296,0.37865
2881.34081,0.38371
2880.85866,0.38876
2880.3765,0.39377
2879.89435,0.39878
2879.4122,0.40381
2878.93005,0.4089
2878.4479,0.41399
2877.96574,0.41898
2877.48359,0.42384
2877.00144,0.42863
2876.51929,0.43332
2876.03714,0.43788
2875.55498,0.44227
2875.07283,0.44645
2874.59068,0.45045
2874.10853,0.45418
2873.62638,0.45748
2873.14422,0.46028
2872.66207,0.46266
2872.17992,0.46469
2871.69777,0.46639
2871.21562,0.46762
2870.73346,0.46835
2870.25131,0.46859
2869.76916,0.46833
2869.28701,0.46752
2868.80486,0.46617
2868.3227,0.46429
2867.84055,0.46183
2867.3584,0.45875
2866.87625,0.45501
2866.39409,0.45057
2865.91194,0.44548
2865.42979,0.43981
2864.94764,0.43361
2864.46549,0.42688
2863.98333,0.41958
2863.50118,0.41174
2863.01903,0.40347
2862.53688,0.39479
2862.05473,0.38568
2861.57257,0.37629
2861.09042,0.36683
2860.60827,0.35735
2860.12612,0.34764
2859.64397,0.3375
2859.16181,0.32714
2858.67966,0.31691
2858.19751,0.30695
2857.71536,0.29729
2857.23321,0.28798
2856.75105,0.27903
2856.2689,0.27042
2855.78675,0.26217
2855.3046,0.25432
2854.82244,0.24696
2854.34029,0.24018
2853.85814,0.23401
2853.37599,0.22847
2852.89384,0.22355
2852.41168,0.21923
2851.92953,0.21553
2851.44738,0.21252
2850.96523,0.21027
2850.48308,0.20877
2850.00092,0.20806
2849.51877,0.20823
2849.03662,0.20938
2848.55447,0.21146
2848.07232,0.21435
2847.59016,0.21799
2847.10801,0.22255
2846.62586,0.22824
2846.14371,0.2352
2845.66156,0.24347
2845.1794,0.25303
2844.69725,0.2639
2844.2151,0.27614
2843.73295,0.2898
2843.25079,0.30483
2842.76864,0.32121
2842.28649,0.33883
2841.80434,0.35754
2841.32219,0.37717
2840.84003,0.39763
2840.35788,0.41878
2839.87573,0.44037
2839.39358,0.462
2838.91143,0.48323
2838.42927,0.50384
2837.94712,0.52369
2837.46497,0.54271
2836.98282,0.5609
2836.50067,0.57831
2836.01851,0.59484
2835.53636,0.61035
2835.05421,0.62461
2834.57206,0.63758
2834.08991,0.64937
2833.60775,0.66019
2833.1256,0.67012
2832.64345,0.67918
2832.1613,0.68741
2831.67915,0.69482
2831.19699,0.70152
2830.71484,0.70758
2830.23269,0.71304
2829.75054,0.71796
2829.26838,0.72246
2828.78623,0.7266
2828.30408,0.73034
2827.82193,0.7337
2827.33978,0.73679
2826.85762,0.73965
2826.37547,0.74231
2825.89332,0.74474
2825.41117,0.74697
2824.92902,0.74904
2824.44686,0.75099
2823.96471,0.7528
2823.48256,0.75446
2823.00041,0.75594
2822.51826,0.75729
2822.0361,0.75858
2821.55395,0.75979
2821.0718,0.76091
2820.58965,0.76195
2820.1075,0.76292
2819.62534,0.76381
2819.14319,0.76461
2818.66104,0.76532
2818.17889,0.76596
2817.69673,0.76659
2817.21458,0.7672
2816.73243,0.76772
2816.25028,0.7682
2815.76813,0.76863
2815.28597,0.76902
2814.80382,0.76937
2814.32167,0.76972
2813.83952,0.77004
2813.35737,0.77031
2812.87521,0.77056
2812.39306,0.77088
2811.91091,0.77124
2811.42876,0.77159
2810.94661,0.77199
2810.46445,0.77253
2809.9823,0.77307
2809.50015,0.77353
2809.018,0.77402
2808.53585,0.77459
2808.05369,0.7752
2807.57154,0.77585
2807.08939,0.77657
2806.60724,0.77732
2806.12509,0.77805
2805.64293,0.77881
2805.16078,0.77961
2804.67863,0.78044
2804.19648,0.78134
2803.71432,0.78231
2803.23217,0.78325
2802.75002,0.78418
2802.26787,0.78512
2801.78572,0.78606
2801.30356,0.78698
2800.82141,0.7879
2800.33926,0.7888
2799.85711,0.7897
2799.37496,0.79062
2798.8928,0.79157
2798.41065,0.79243
2797.9285,0.79315
2797.44635,0.79376
2796.9642,0.79437
2796.48204,0.79507
2795.99989,0.79586
2795.51774,0.79665
2795.03559,0.79733
2794.55344,0.7979
2794.07128,0.79844
2793.58913,0.79903
2793.10698,0.79967
2792.62483,0.80032
2792.14267,0.80094
2791.66052,0.80142
2791.17837,0.80176
2790.69622,0.80209
2790.21407,0.80252
2789.73191,0.80304
2789.24976,0.80349
2788.76761,0.80373
2788.28546,0.80384
2787.80331,0.80396
2787.32115,0.80406
2786.839,0.80415
2786.35685,0.80425
2785.8747,0.80433
2785.39255,0.80437
2784.91039,0.80439
2784.42824,0.80439
2783.94609,0.80436
2783.46394,0.80432
2782.98179,0.80428
2782.49963,0.80427
2782.01748,0.80429
2781.53533,0.8043
2781.05318,0.80435
2780.57103,0.80442
2780.08887,0.80448
2779.60672,0.80458
2779.12457,0.80477
2778.64242,0.80503
2778.16026,0.80539
2777.67811,0.8059
2777.19596,0.80649
2776.71381,0.8071
2776.23166,0.80773
2775.7495,0.80843
