Time (s),Heat Flow (mJ/s)
340.8,14.466007
340.99998,14.471316
341.20002,14.476921
341.4,14.482324
341.59998,14.48809
341.80002,14.494097
342,14.500452
342.19998,14.5079
342.40002,14.51548
342.6,14.523243
342.79998,14.531334
343.00002,14.539478
343.2,14.54777
343.39998,14.555734
343.60002,14.564316
343.8,14.573358
343.99998,14.583132
344.20002,14.59411
344.4,14.60606
344.59998,14.615998
344.80002,14.627249
345,14.639711
345.19998,14.652191
345.40002,14.663771
345.6,14.676397
345.79998,14.689057
346.00002,14.701481
346.2,14.714929
346.39998,14.729472
346.60002,14.74473
346.8,14.760262
346.99998,14.776176
347.20002,14.791927
347.4,14.807934
347.59998,14.823795
347.80002,14.840367
348,14.858695
348.19998,14.877975
348.40002,14.897509
348.6,14.916641
348.79998,14.936432
349.00002,14.957081
349.2,14.977895
349.39998,14.999257
349.60002,15.02102
349.8,15.042766
349.99998,15.06473
350.20002,15.086749
350.4,15.110176
350.59998,15.134389
350.80002,15.158034
351,15.181259
351.19998,15.204428
351.40002,15.228383
351.6,15.252484
351.79998,15.276292
352.00002,15.300265
352.2,15.324328
352.39998,15.348501
352.60002,15.372509
352.8,15.39648
352.99998,15.420523
353.20002,15.444402
353.4,15.468316
353.59998,15.49245
353.80002,15.516603
354,15.540717
354.19998,15.564593
354.40002,15.588379
354.6,15.61198
354.79998,15.635178
355.00002,15.657866
355.2,15.680332
355.39998,15.703219
355.60002,15.725943
355.8,15.748718
355.99998,15.771475
356.20002,15.794214
356.4,15.816973
356.59998,15.839509
356.80002,15.861957
357,15.884475
357.19998,15.906937
357.40002,15.929475
357.6,15.952101
357.79998,15.974544
358.00002,15.996807
358.2,16.019085
358.39998,16.041398
358.60002,16.063734
358.8,16.086101
358.99998,16.108578
359.20002,16.131096
359.4,16.153627
359.59998,16.176194
359.80002,16.198742
360,16.221241
360.19998,16.24377
360.40002,16.266226
360.6,16.288723
360.79998,16.311233
361.00002,16.333766
361.2,16.356367
361.39998,16.379022
361.60002,16.4017
361.8,16.424355
361.99998,16.446953
362.20002,16.469522
362.4,16.492175
362.59998,16.515047
362.80002,16.537724
363,16.560631
363.19998,16.584708
363.40002,16.60903
363.6,16.633362
363.79998,16.657474
364.00002,16.680771
364.2,16.704096
364.39998,16.727338
364.60002,16.750699
364.8,16.774133
364.99998,16.797575
365.20002,16.821081
365.4,16.844595
365.59998,16.868138
365.80002,16.891606
366,16.914918
366.19998,16.938295
366.40002,16.961707
366.6,16.985074
366.79998,17.008284
367.00002,17.031239
367.2,17.05444
367.39998,17.077302
367.60002,17.099762
367.8,17.121088
367.99998,17.140998
368.20002,17.16004
368.4,17.179373
368.59998,17.195353
368.80002,17.211506
369,17.226179
369.19998,17.237828
369.40002,17.24837
369.6,17.26052
369.79998,17.272881
370.00002,17.281321
370.2,17.284553
370.39998,17.286845
370.60002,17.291375
370.8,17.290513
370.99998,17.29032
371.20002,17.288125
371.4,17.282312
371.59998,17.273842
371.80002,17.264904
372,17.25699
372.19998,17.247889
372.40002,17.236751
372.6,17.224178
372.79998,17.208664
373.00002,17.192831
373.2,17.176751
373.39998,17.159511
373.60002,17.142701
373.8,17.124465
373.99998,17.10623
374.20002,17.085356
374.4,17.064363
374.59998,17.043269
374.80002,17.022222
375,17.000243
375.19998,16.9779
375.40002,16.955017
375.6,16.931048
375.79998,16.907563
376.00002,16.883102
376.2,16.857197
376.39998,16.831375
376.60002,16.8058
376.8,16.780372
376.99998,16.754269
377.20002,16.728302
377.4,16.702637
377.59998,16.677376
377.80002,16.651829
378,16.626148
378.19998,16.600639
378.40002,16.57558
378.6,16.550503
378.79998,16.525371
379.00002,16.500284
379.2,16.475299
379.39998,16.450377
379.60002,16.425557
379.8,16.400903
379.99998,16.37634
380.20002,16.351784
380.4,16.327131
380.59998,16.302551
380.80002,16.278015
381,16.254203
381.19998,16.231347
381.40002,16.20876
381.6,16.186429
381.79998,16.165029
382.00002,16.143435
382.2,16.122201
382.39998,16.100839
382.60002,16.079538
382.8,16.058104
382.99998,16.036986
383.20002,16.016155
383.4,15.995069
383.59998,15.974244
383.80002,15.953433
384,15.933206
384.19998,15.913423
384.40002,15.893434
384.6,15.873848
384.79998,15.854211
385.00002,15.834315
385.2,15.814785
385.39998,15.795843
385.60002,15.777244
385.8,15.758631
385.99998,15.740161
386.20002,15.721911
386.4,15.703788
386.59998,15.685779
386.80002,15.667767
387,15.649904
387.19998,15.632093
387.40002,15.615251
387.6,15.599397
387.79998,15.583377
388.00002,15.567046
388.2,15.550627
388.39998,15.534516
388.60002,15.518479
388.8,15.502444
388.99998,15.486644
389.20002,15.470918
389.4,15.455267
389.59998,15.439578
389.80002,15.423742
390,15.408072
390.19998,15.392422
390.40002,15.376971
390.6,15.361612
390.79998,15.346181
391.00002,15.330859
391.2,15.316011
391.39998,15.302663
391.60002,15.289514
391.8,15.276566
391.99998,15.263985
392.20002,15.25217
392.4,15.240227
392.59998,15.228358
392.80002,15.216379
393,15.204363
393.19998,15.192275
393.40002,15.180225
393.6,15.16841
393.79998,15.15667
394.00002,15.145003
394.2,15.133281
394.39998,15.121522
394.60002,15.109764
394.8,15.097988
394.99998,15.086285
395.20002,15.074582
395.4,15.062971
395.59998,15.051342
395.80002,15.039858
396,15.028594
396.19998,15.017294
396.40002,15.005994
396.6,14.994766
396.79998,14.983521
397.00002,14.972368
397.2,14.961251
397.39998,14.950097
397.60002,14.938871
397.8,14.92759
397.99998,14.917021
398.20002,14.906781
398.4,14.896669
398.59998,14.88663
398.80002,14.8765
399,14.866261
399.19998,14.85604
399.40002,14.845965
399.6,14.835799
399.79998,14.826053
400.00002,14.816873
400.2,14.807675
400.39998,14.798495
400.60002,14.789315
400.8,14.780264
400.99998,14.771103
401.20002,14.761905
401.4,14.752982
401.59998,14.744533
401.80002,14.735901
402,14.727361
402.19998,14.718822
402.40002,14.710318
402.6,14.701779
402.79998,14.693221
403.00002,14.684572
403.2,14.675905
403.39998,14.667366
403.60002,14.658973
403.8,14.650525
403.99998,14.64217
404.20002,14.633959
404.4,14.626041
404.59998,14.618343
404.80002,14.610917
405,14.604204
405.19998,14.597126
405.40002,14.589919
405.6,14.582806
405.79998,14.575765
406.00002,14.568522
406.2,14.561372
406.39998,14.554313
406.60002,14.547271
406.8,14.540194
406.99998,14.533207
407.20002,14.526222
407.4,14.519182
407.59998,14.512032
407.80002,14.50479
408,14.498042
408.19998,14.491569
408.40002,14.485202
408.6,14.478875
408.79998,14.472693
409.00002,14.466384
409.2,14.46
409.39998,14.453672
409.60002,14.447491
409.8,14.441308
409.99998,14.435127
410.20002,14.42911
410.4,14.423075
410.59998,14.417002
410.80002,14.410967
411,14.404969
411.19998,14.399005
411.40002,14.393354
411.6,14.387703
411.79998,14.382049
412.00002,14.376507
412.2,14.371075
412.39998,14.36555
412.60002,14.360118
412.8,14.354796
412.99998,14.349398
413.20002,14.344112
413.4,14.338827
413.59998,14.333648
413.80002,14.328454
414,14.32326
414.19998,14.318081
414.40002,14.312924
414.6,14.307785
414.79998,14.302789
415.00002,14.297905
415.2,14.29324
415.39998,14.288828
415.60002,14.284419
415.8,14.279992
415.99998,14.275945
416.20002,14.271864
416.4,14.26762
416.59998,14.263518
416.80002,14.259365
417,14.255044
417.19998,14.250709
417.40002,14.246409
417.6,14.242253
417.79998,14.238155
418.00002,14.234002
418.2,14.229828
418.39998,14.22573
418.60002,14.221537
418.8,14.21733
418.99998,14.213068
419.20002,14.208766
419.4,14.204723
419.59998,14.200935
419.80002,14.197254
420,14.193557
420.19998,14.189949
420.40002,14.186398
420.6,14.182775
420.79998,14.17924
421.00002,14.175908
421.2,14.172683
421.39998,14.169662
421.60002,14.166658
421.8,14.163616
421.99998,14.160595
422.20002,14.15761
422.4,14.154659
422.59998,14.15171
422.80002,14.14878
423,14.145793
423.19998,14.142826
423.40002,14.139842
423.6,14.136912
423.79998,14.133997
424.00002,14.131159
424.2,14.128357
424.39998,14.125534
424.60002,14.122786
424.8,14.120094
424.99998,14.117344
425.20002,14.114633
425.4,14.111959
425.59998,14.1093
425.80002,14.106917
426,14.104626
426.19998,14.102335
426.40002,14.100041
426.6,14.097805
426.79998,14.095477
427.00002,14.09311
427.2,14.090728
427.39998,14.088255
427.60002,14.085723
427.8,14.083196
427.99998,14.080777
428.20002,14.078355
428.4,14.07601
428.59998,14.073646
428.80002,14.071265
429,14.068825
429.19998,14.066388
429.40002,14.06397
429.6,14.061585
429.79998,14.059221
430.00002,14.05684
430.2,14.054436
430.39998,14.052091
430.60002,14.049779
430.8,14.047544
430.99998,14.045417
431.20002,14.043306
431.4,14.041198
431.59998,14.03909
431.80002,14.036924
432,14.034962
432.19998,14.033142
432.40002,14.031308
432.6,14.029327
432.79998,14.027456
433.00002,14.025655
433.2,14.02393
433.39998,14.022205
433.60002,14.020459
433.8,14.018715
433.99998,14.016972
434.20002,14.015208
434.4,14.013501
434.59998,14.011809
434.80002,14.010212
435,14.008615
435.19998,14.007032
435.40002,14.005472
435.6,14.003893
435.79998,14.002274
436.00002,14.000713
436.2,13.999171
436.39998,13.997607
436.60002,13.996064
436.8,13.994485
436.99998,13.992903
437.20002,13.991379
437.4,13.989837
437.59998,13.988291
437.80002,13.986767
438,13.985297
438.19998,13.983843
438.40002,13.982428
438.6,13.980992
438.79998,13.979614
439.00002,13.978199
439.2,13.976763
439.39998,13.975312
439.60002,13.973897
439.8,13.972388
439.99998,13.970991
440.20002,13.969577
440.4,13.968235
440.59998,13.966927
440.80002,13.965621
441,13.964407
441.19998,13.96319
441.40002,13.962031
441.6,13.960981
441.79998,13.96
442.00002,13.959041
442.2,13.958028
442.39998,13.956938
442.60002,13.95587
442.8,13.954856
442.99998,13.953785
443.20002,13.952771
443.4,13.951758
443.59998,13.950704
443.80002,13.949709
444,13.94875
444.19998,13.94777
444.40002,13.946811
444.6,13.945852
444.79998,13.94493
445.00002,13.943968
445.2,13.942991
445.39998,13.94205
445.60002,13.941088
445.8,13.940166
445.99998,13.939262
446.20002,13.938336
446.4,13.93745
446.59998,13.936528
446.80002,13.935588
447,13.934644
447.19998,13.93374
447.40002,13.932854
447.6,13.931928
447.79998,13.931024
448.00002,13.930102
448.2,13.929194
448.39998,13.92829
448.60002,13.927405
448.8,13.926501
448.99998,13.925575
449.20002,13.924708
449.4,13.923837
449.59998,13.923005
449.80002,13.922211
450,13.921395
450.19998,13.920563
450.40002,13.919729
450.6,13.91888
450.79998,13.917994
451.00002,13.917087
451.2,13.916292
451.39998,13.915552
451.60002,13.914809
451.8,13.91405
451.99998,13.913274
452.20002,13.912476
452.4,13.911718
452.59998,13.910956
452.80002,13.910271
453,13.909604
453.19998,13.908915
453.40002,13.908321
453.6,13.907705
453.79998,13.907129
454.00002,13.906571
454.2,13.905992
454.39998,13.905471
454.60002,13.904931
454.8,13.904352
454.99998,13.903794
455.20002,13.903291
455.4,13.902879
455.59998,13.902427
455.80002,13.902015
456,13.901585
456.19998,13.901115
456.40002,13.900703
456.6,13.90029
456.79998,13.89986
457.00002,13.899372
457.2,13.898887
457.39998,13.898402
457.60002,13.897896
457.8,13.897465
457.99998,13.896999
458.20002,13.896528
458.4,13.89608
458.59998,13.895595
458.80002,13.895147
459,13.894658
459.19998,13.894192
459.40002,13.893703
459.6,13.893255
459.79998,13.892788
460.00002,13.892318
460.2,13.891851
460.39998,13.891421
460.60002,13.890969
460.8,13.89052
460.99998,13.890108
461.20002,13.889675
461.4,13.889281
461.59998,13.888887
461.80002,13.888471
462,13.888059
462.19998,13.887684
462.40002,13.887305
462.6,13.886929
462.79998,13.88655
463.00002,13.886192
463.2,13.885853
463.39998,13.88551
463.60002,13.885189
463.8,13.884886
463.99998,13.884562
464.20002,13.884259
464.4,13.883956
464.59998,13.883632
464.80002,13.883347
465,13.883026
465.19998,13.882702
465.40002,13.882417
465.6,13.882114
465.79998,13.881808
466.00002,13.881523
466.2,13.881184
466.39998,13.880841
466.60002,13.880502
466.8,13.880181
466.99998,13.879823
467.20002,13.879444
467.4,13.879086
467.59998,13.878747
467.80002,13.878404
468,13.878101
468.19998,13.87778
468.40002,13.877438
468.6,13.877098
468.79998,13.876795
469.00002,13.876489
469.2,13.876186
469.39998,13.875919
469.60002,13.875613
469.8,13.875292
469.99998,13.874949
470.20002,13.874628
470.4,13.874252
470.59998,13.873819
470.80002,13.873406
471,13.873194
471.19998,13.872961
471.40002,13.872803
471.6,13.872701
471.79998,13.872558
472.00002,13.872437
472.2,13.87228
472.39998,13.872101
472.60002,13.871907
472.8,13.871731
472.99998,13.871498
473.20002,13.871341
473.4,13.871162
473.59998,13.870986
473.80002,13.870847
474,13.870689
474.19998,13.870547
474.40002,13.870389
474.6,13.870268
474.79998,13.870108
475.00002,13.869986
475.2,13.869862
475.39998,13.869777
475.60002,13.869675
475.8,13.86955
475.99998,13.869466
476.20002,13.869381
476.4,13.869275
476.59998,13.869226
476.80002,13.869142
477,13.869054
477.19998,13.868951
477.40002,13.868866
477.6,13.868778
477.79998,13.868693
478.00002,13.868663
478.2,13.868611
478.39998,13.868563
478.60002,13.868569
478.8,13.868539
478.99998,13.868487
479.20002,13.868439
479.4,13.868409
479.59998,13.868321
479.80002,13.86829
480,13.868242
480.19998,13.86819
480.40002,13.868178
480.6,13.868184
480.79998,13.868151
481.00002,13.868157
481.2,13.868142
481.39998,13.86813
481.60002,13.868136
481.8,13.868178
481.99998,13.868217
482.20002,13.868278
482.4,13.86832
482.59998,13.868342
482.80002,13.868366
483,13.868372
483.19998,13.86832
483.40002,13.868326
483.6,13.868296
483.79998,13.868262
484.00002,13.868232
484.2,13.868183
484.39998,13.868189
484.60002,13.868192
484.8,13.868216
484.99998,13.868204
485.20002,13.868116
485.4,13.86803
485.59998,13.867927
485.80002,13.867766
486,13.867645
486.19998,13.867541
486.40002,13.867399
486.6,13.867295
486.79998,13.867137
487.00002,13.866997
487.2,13.866818
487.39998,13.866679
487.60002,13.866557
487.8,13.866432
487.99998,13.866311
488.20002,13.866186
488.4,13.866065
488.59998,13.865979
488.80002,13.865855
489,13.86577
489.19998,13.865703
489.40002,13.865578
489.6,13.865438
489.79998,13.865317
490.00002,13.865192
490.2,13.865125
490.39998,13.865076
490.60002,13.864988
490.8,13.864975
490.99998,13.864981
491.20002,13.864947
491.4,13.864953
491.59998,13.864977
491.80002,13.864925
492,13.864876
492.19998,13.864809
492.40002,13.864702
492.6,13.86458
492.79998,13.864477
493.00002,13.864334
493.2,13.864212
493.39998,13.86409
493.60002,13.863987
493.8,13.863844
493.99998,13.863722
494.20002,13.863618
494.4,13.863512
494.59998,13.863426
494.80002,13.863286
495,13.863162
495.19998,13.863076
495.40002,13.862991
495.6,13.862921
495.79998,13.862835
496.00002,13.862768
496.2,13.862679
496.39998,13.862594
496.60002,13.862508
496.8,13.862402
496.99998,13.862316
497.20002,13.862231
497.4,13.862106
497.59998,13.86202
497.80002,13.861896
498,13.861792
498.19998,13.861688
498.40002,13.861582
498.6,13.861514
498.79998,13.861465
499.00002,13.861434
499.2,13.861364
499.39998,13.861333
499.60002,13.861262
499.8,13.861213
499.99998,13.861146
500.20002,13.861096
500.4,13.861026
500.59998,13.860959
500.80002,13.860891
501,13.860821
501.19998,13.860735
501.40002,13.860686
501.6,13.860579
501.79998,13.86053
502.00002,13.86048
502.2,13.860428
502.39998,13.860415
502.60002,13.86042
502.8,13.860423
502.99998,13.860446
503.20002,13.860469
503.4,13.860472
503.59998,13.860477
503.80002,13.860464
504,13.860448
504.19998,13.860471
504.40002,13.860438
504.6,13.860461
504.79998,13.860502
505.00002,13.860523
505.2,13.860601
505.39998,13.860678
505.60002,13.860735
505.8,13.860831
505.99998,13.860927
506.20002,13.861002
506.4,13.861098
506.59998,13.861176
506.80002,13.861233
507,13.861274
507.19998,13.861333
507.40002,13.861372
507.6,13.861395
507.79998,13.8614
508.00002,13.861384
508.2,13.861407
508.39998,13.861394
508.60002,13.861415
508.8,13.861456
508.99998,13.861497
509.20002,13.861481
509.4,13.861504
509.59998,13.861491
509.80002,13.861457
510,13.861389
510.19998,13.861339
510.40002,13.861305
510.6,13.861255
510.79998,13.86126
511.00002,13.861208
511.2,13.861176
511.39998,13.86116
511.60002,13.861183
511.8,13.861224
511.99998,13.861263
512.20002,13.861322
512.4,13.861381
512.59998,13.861438
512.80002,13.861534
513,13.861629
513.19998,13.861686
513.40002,13.861782
513.6,13.86195
513.79998,13.862116
514.00002,13.862302
514.2,13.862488
514.39998,13.862636
514.60002,13.862768
514.8,13.8629
514.99998,13.863011
515.20002,13.863143
515.4,13.863275
515.59998,13.863331
515.80002,13.863445
516,13.863558
516.19998,13.863652
516.40002,13.863801
516.6,13.863951
516.79998,13.864099
517.00002,13.864231
517.2,13.864362
517.39998,13.864455
517.60002,13.864551
517.8,13.864646
517.99998,13.864721
518.20002,13.864834
518.4,13.864947
518.59998,13.865041
518.80002,13.865172
519,13.865322
519.19998,13.865488
519.40002,13.865619
519.6,13.865769
519.79998,13.865934
520.00002,13.866102
520.2,13.866234
520.39998,13.866363
520.60002,13.866495
520.8,13.866606
520.99998,13.866755
521.20002,13.86685
521.4,13.866943
521.59998,13.867038
521.80002,13.86717
522,13.867283
522.19998,13.867376
522.40002,13.867507
522.6,13.867621
522.79998,13.867695
523.00002,13.86779
523.2,13.867885
523.39998,13.867942
523.60002,13.868019
523.8,13.868095
523.99998,13.868134
524.20002,13.86821
524.4,13.868305
524.59998,13.868362
524.80002,13.868475
525,13.868552
525.19998,13.868626
525.40002,13.868721
525.6,13.868816
525.79998,13.868875
526.00002,13.868913
526.2,13.868953
526.39998,13.868975
526.60002,13.869016
526.8,13.869018
526.99998,13.869076
527.20002,13.869116
527.4,13.869136
527.59998,13.869177
527.80002,13.869235
528,13.869273
528.19998,13.869313
528.40002,13.869354
528.6,13.869374
528.79998,13.869432
529.00002,13.869454
529.2,13.869492
529.39998,13.869514
529.60002,13.869498
529.8,13.86952
529.99998,13.869542
530.20002,13.869544
530.4,13.869547
530.59998,13.869513
530.80002,13.86948
531,13.869484
531.19998,13.869431
531.40002,13.869399
531.6,13.869384
531.79998,13.86935
532.00002,13.869335
532.2,13.869321
532.39998,13.869232
532.60002,13.869199
532.8,13.86913
532.99998,13.869059
533.20002,13.86899
533.4,13.868921
533.59998,13.868869
533.80002,13.868818
534,13.868767
534.19998,13.868714
534.40002,13.868663
534.6,13.86861
534.79998,13.868541
535.00002,13.868508
535.2,13.868474
535.39998,13.868459
535.60002,13.868445
535.8,13.868485
535.99998,13.868486
536.20002,13.868544
536.4,13.868582
536.59998,13.86864
536.80002,13.868698
537,13.868718
537.19998,13.868794
537.40002,13.868925
537.6,13.869036
537.79998,13.869184
538.00002,13.869351
538.2,13.869462
538.39998,13.869574
538.60002,13.869705
538.8,13.869815
538.99998,13.869928
539.20002,13.870022
539.4,13.870114
539.59998,13.870245
539.80002,13.870357
540,13.87045
540.1999999,13.87058
540.3999999,13.870711
540.5999998,13.870803
540.7999998,13.870897
540.9999997,13.870991
541.1999996,13.871065
541.3999996,13.871123
541.5999995,13.871163
541.7999994,13.87122
541.9999994,13.87124
542.1999993,13.871262
542.3999993,13.871283
542.5999992,13.871321
542.7999991,13.871306
542.9999991,13.871327
543.199999,13.871367
543.399999,13.871386
543.5999989,13.871408
543.7999988,13.871411
543.9999988,13.871394
544.1999987,13.871361
544.3999986,13.871364
544.5999986,13.871311
544.7999985,13.87126
544.9999985,13.871208
545.1999984,13.871101
545.3999983,13.871013
545.5999983,13.870907
545.7999982,13.870782
545.9999982,13.870676
546.1999981,13.870588
546.399998,13.870462
546.599998,13.870356
546.7999979,13.870268
546.9999978,13.870197
547.1999978,13.870109
547.3999977,13.870022
547.5999977,13.869914
547.7999976,13.869844
547.9999975,13.869775
548.1999975,13.869705
548.3999974,13.869579
548.5999974,13.86951
548.7999973,13.86944
548.9999972,13.869351
549.1999972,13.869281
549.3999971,13.86921
549.599997,13.869158
549.799997,13.869106
549.9999969,13.869053
550.1999969,13.86902
550.3999968,13.868986
550.5999967,13.868952
550.7999967,13.868936
550.9999966,13.868921
551.1999966,13.868868
551.3999965,13.868852
551.5999964,13.868837
551.7999964,13.86882
551.9999963,13.868823
552.1999962,13.868808
552.3999962,13.868773
552.5999961,13.868775
552.7999961,13.868778
552.999996,13.86878
553.1999959,13.868819
553.3999959,13.868858
553.5999958,13.868877
553.7999958,13.868934
553.9999957,13.868955
