Time (s),Heat Flow (mJ/s)
88.99998,22.09683725
89.20002,22.09595218
89.4,22.09506711
89.59998,22.09418204
89.80002,22.09329696
90,22.09241189
90.19998,22.09152682
90.40002,22.09064175
90.6,22.08975667
90.79998,22.0888716
91.00002,22.08798653
91.2,22.08710145
91.39998,22.08621638
91.60002,22.08533131
91.8,22.08444624
91.99998,22.08356116
92.20002,22.08267609
92.4,22.08179102
92.59998,22.08090595
92.80002,22.08002087
93,22.0791358
93.19998,22.07825073
93.40002,22.07736565
93.6,22.07648058
93.79998,22.07559551
94.00002,22.07471044
94.2,22.07382536
94.39998,22.07294029
94.60002,22.07205522
94.8,22.07117015
94.99998,22.07028507
95.20002,22.0694
95.4,22.06851493
95.59998,22.06762985
95.80002,22.06674478
96,22.06585971
96.19998,22.06497464
96.40002,22.06408956
96.6,22.06320449
96.79998,22.06231942
97.00002,22.06143435
97.2,22.06054927
97.39998,22.0596642
97.60002,22.05877913
97.8,22.05789405
97.99998,22.05700898
98.20002,22.05612391
98.4,22.05523884
98.59998,22.05435376
98.80002,22.05346869
99,22.05258362
99.19998,22.05169855
99.40002,22.05081347
99.6,22.0499284
99.79998,22.04904333
100.00002,22.04815825
100.2,22.04727318
100.39998,22.04638811
100.60002,22.04550304
100.8,22.04461796
100.99998,22.04373289
101.20002,22.04284782
101.4,22.04196275
101.59998,22.04107767
101.80002,22.0401926
102,22.03930753
102.19998,22.03842245
102.40002,22.03753738
102.6,22.03665231
102.79998,22.03576724
103.00002,22.03488216
103.2,22.03399709
103.39998,22.03311202
103.60002,22.03222695
103.8,22.03134187
103.99998,22.0304568
104.20002,22.02957173
104.4,22.02868665
104.59998,22.02780158
104.80002,22.02691651
105,22.02603144
105.19998,22.02514636
105.40002,22.02426129
105.6,22.02337622
105.79998,22.02249115
106.00002,22.02160607
106.2,22.020721
106.39998,22.01983593
106.60002,22.01895085
106.8,22.01806578
106.99998,22.01718071
107.20002,22.01629564
107.4,22.01541056
107.59998,22.01452549
107.80002,22.01364042
108,22.01275535
108.19998,22.01187027
108.40002,22.0109852
108.6,22.01010013
108.79998,22.00921505
109.00002,22.00832998
109.2,22.00744491
109.39998,22.00655984
109.60002,22.00567476
109.8,22.00478969
109.99998,22.00390462
110.20002,22.00301955
110.4,22.00213447
110.59998,22.0012494
110.80002,22.00036433
111,21.99947925
111.19998,21.99859418
111.40002,21.99770911
111.6,21.99682404
111.79998,21.99593896
112.00002,21.99505389
112.2,21.99416882
112.39998,21.99328375
112.60002,21.99239867
112.8,21.9915136
112.99998,21.99062853
113.20002,21.98974345
113.4,21.98885838
113.59998,21.98797331
113.80002,21.98708824
114,21.98620316
114.19998,21.98531809
114.40002,21.98443302
114.6,21.98354795
114.79998,21.98266287
115.00002,21.9817778
115.2,21.98089273
115.39998,21.98000765
115.60002,21.97912258
115.8,21.97823751
115.99998,21.97735244
116.20002,21.97646736
116.4,21.97558229
116.59998,21.97469722
116.80002,21.97381215
117,21.97292707
117.19998,21.972174
117.40002,21.971232
117.6,21.970291
117.79998,21.969344
118.00002,21.968451
118.2,21.967534
118.39998,21.966563
118.60002,21.965695
118.8,21.964924
118.99998,21.964148
119.20002,21.963427
119.4,21.962705
119.59998,21.961954
119.80002,21.961257
120,21.960505
120.19998,21.959832
120.40002,21.959184
120.6,21.958511
120.79998,21.95798
121.00002,21.957576
121.2,21.95724
121.39998,21.957104
121.60002,21.956945
121.8,21.956706
121.99998,21.956522
122.20002,21.956582
122.4,21.95671
122.59998,21.956941
122.80002,21.957197
123,21.957447
123.19998,21.957703
123.40002,21.95808
123.6,21.958403
123.79998,21.958732
124.00002,21.959085
124.2,21.959335
124.39998,21.95964
124.60002,21.960017
124.8,21.960462
124.99998,21.960962
125.20002,21.961486
125.4,21.961956
125.59998,21.962504
125.80002,21.962949
126,21.963473
126.19998,21.963948
126.40002,21.964418
126.6,21.964942
126.79998,21.965441
127.00002,21.965959
127.2,21.966581
127.39998,21.967324
127.60002,21.968111
127.8,21.968928
127.99998,21.96972
128.20002,21.970459
128.4,21.971177
128.59998,21.971896
128.80002,21.972586
129,21.973378
129.19998,21.974219
129.40002,21.975054
129.6,21.97592
129.79998,21.976785
130.00002,21.977523
130.2,21.978339
130.39998,21.979131
130.60002,21.979972
130.8,21.980734
130.99998,21.98155
131.20002,21.982385
131.4,21.983299
131.59998,21.984213
131.80002,21.985
132,21.985865
132.19998,21.986778
132.40002,21.987638
132.6,21.988527
132.79998,21.989416
133.00002,21.990203
133.2,21.990994
133.39998,21.991785
133.60002,21.992596
133.8,21.993461
133.99998,21.99435
134.20002,21.995258
134.4,21.996196
134.59998,21.997133
134.80002,21.998017
135,21.998979
135.19998,21.999917
135.40002,22.000776
135.6,22.001738
135.79998,22.002627
136.00002,22.003437
136.2,22.004301
136.39998,22.00519
136.60002,22.006098
136.8,22.007133
136.99998,22.00807
137.20002,22.008978
137.4,22.010013
137.59998,22.011097
137.80002,22.0122
138,22.013405
138.19998,22.014513
138.40002,22.015665
138.6,22.016773
138.79998,22.017827
139.00002,22.018984
139.2,22.020092
139.39998,22.021195
139.60002,22.022424
139.8,22.023678
139.99998,22.024903
140.20002,22.026255
140.4,22.027582
140.59998,22.028832
140.80002,22.030085
141,22.031364
141.19998,22.032515
141.40002,22.033696
141.6,22.034876
141.79998,22.036003
142.00002,22.037184
142.2,22.038339
142.39998,22.039471
142.60002,22.040622
142.8,22.041827
142.99998,22.043007
143.20002,22.044138
143.4,22.045216
143.59998,22.046274
143.80002,22.047283
144,22.048166
144.19998,22.049029
144.40002,22.04994
144.6,22.050799
144.79998,22.051588
145.00002,22.052206
145.2,22.052699
145.39998,22.053244
145.60002,22.053618
145.8,22.053866
145.99998,22.054118
146.20002,22.054395
146.4,22.054619
146.59998,22.054871
146.80002,22.055099
147,22.055396
147.19998,22.05577
147.40002,22.056217
147.6,22.056587
147.79998,22.057034
148.00002,22.057579
148.2,22.058022
148.39998,22.058494
148.60002,22.05899
148.8,22.059457
148.99998,22.059978
149.20002,22.060547
149.4,22.061087
149.59998,22.061705
149.80002,22.062323
150,22.062937
150.19998,22.063579
150.40002,22.06427
150.6,22.06503
150.79998,22.065794
151.00002,22.066631
151.2,22.067513
151.39998,22.068448
151.60002,22.06933
151.8,22.07024
151.99998,22.07115
152.20002,22.072081
152.4,22.073137
152.59998,22.074194
152.80002,22.075372
153,22.076523
153.19998,22.077701
153.40002,22.078851
153.6,22.080005
153.79998,22.081061
154.00002,22.08204
154.2,22.083048
154.39998,22.084031
154.60002,22.084961
154.8,22.085968
154.99998,22.087
155.20002,22.088007
155.4,22.088962
155.59998,22.089945
155.80002,22.091
156,22.092004
156.19998,22.093011
156.40002,22.094042
156.6,22.094924
156.79998,22.095857
157.00002,22.096767
157.2,22.097627
157.39998,22.098387
157.60002,22.099247
157.8,22.100058
157.99998,22.100891
158.20002,22.101776
158.4,22.102685
158.59998,22.10342
158.80002,22.104182
159,22.104945
159.19998,22.105606
159.40002,22.106271
159.6,22.106912
159.79998,22.107476
160.00002,22.108043
160.2,22.108684
160.39998,22.109272
160.60002,22.109961
160.8,22.110626
160.99998,22.111312
161.20002,22.112025
161.4,22.112788
161.59998,22.113449
161.80002,22.114211
162,22.114949
162.19998,22.115659
162.40002,22.116397
162.6,22.117134
162.79998,22.11782
163.00002,22.118582
163.2,22.119393
163.39998,22.120152
163.60002,22.120987
163.8,22.121773
163.99998,22.12258
164.20002,22.123415
164.4,22.12425
164.59998,22.125033
164.80002,22.125868
165,22.1268
165.19998,22.127632
165.40002,22.12854
165.6,22.129472
165.79998,22.130353
166.00002,22.131309
166.2,22.132266
166.39998,22.133219
166.60002,22.1342
166.8,22.135156
166.99998,22.136085
167.20002,22.13709
167.4,22.13812
167.59998,22.139073
167.80002,22.140151
168,22.141205
168.19998,22.142231
168.40002,22.143334
168.6,22.14446
168.79998,22.14556
169.00002,22.146735
169.2,22.147862
169.39998,22.148961
169.60002,22.150088
169.8,22.151263
169.99998,22.152411
170.20002,22.153611
170.4,22.15481
170.59998,22.156007
170.80002,22.157255
171,22.158503
171.19998,22.159651
171.40002,22.160899
171.6,22.162047
171.79998,22.163319
172.00002,22.164616
172.2,22.165888
172.39998,22.167109
172.60002,22.168381
172.8,22.169629
172.99998,22.170874
173.20002,22.17217
173.4,22.173442
173.59998,22.174736
173.80002,22.176106
174,22.177475
174.19998,22.178817
174.40002,22.180235
174.6,22.181678
174.79998,22.18302
175.00002,22.184438
175.2,22.185856
175.39998,22.187223
175.60002,22.188591
175.8,22.190009
175.99998,22.191425
176.20002,22.192915
176.4,22.194331
176.59998,22.195845
176.80002,22.197409
177,22.198922
177.19998,22.20051
177.40002,22.202073
177.6,22.203659
177.79998,22.205393
178.00002,22.207102
178.2,22.208737
178.39998,22.210519
178.60002,22.212424
178.8,22.214204
178.99998,22.216084
179.20002,22.217964
179.4,22.219842
179.59998,22.221965
179.80002,22.22421
180,22.226453
180.19998,22.228723
180.40002,22.230992
180.6,22.233284
180.79998,22.235845
181.00002,22.238576
181.2,22.241649
181.39998,22.244819
181.60002,22.248061
181.8,22.251377
181.99998,22.254669
182.20002,22.257789
182.4,22.260886
182.59998,22.264227
182.80002,22.267785
183,22.271369
183.19998,22.275195
183.40002,22.279266
183.6,22.283507
183.79998,22.287479
184.00002,22.291428
184.2,22.29584
184.39998,22.30064
184.60002,22.305612
184.8,22.310729
184.99998,22.316016
185.20002,22.321475
185.4,22.326885
185.59998,22.33205
185.80002,22.337459
186,22.342648
186.19998,22.34796
186.40002,22.353369
186.6,22.358924
186.79998,22.365014
187.00002,22.371081
187.2,22.377
187.39998,22.38348
187.60002,22.390107
187.8,22.396464
187.99998,22.402968
188.20002,22.409838
188.4,22.417364
188.59998,22.425256
188.80002,22.432855
189,22.440187
189.19998,22.447518
189.40002,22.454824
189.6,22.462082
189.79998,22.469535
190.00002,22.476914
190.2,22.484342
190.39998,22.491916
190.60002,22.499587
190.8,22.507233
190.99998,22.51488
191.20002,22.522453
191.4,22.530026
191.59998,22.537551
191.80002,22.54505
192,22.552671
192.19998,22.560487
192.40002,22.568401
192.6,22.576314
192.79998,22.584202
193.00002,22.592164
193.2,22.600174
193.39998,22.607916
193.60002,22.61578
193.8,22.623911
193.99998,22.631896
194.20002,22.639758
194.4,22.647671
194.59998,22.655752
194.80002,22.663956
195,22.672184
195.19998,22.680314
195.40002,22.688443
195.6,22.696428
195.79998,22.704411
196.00002,22.712297
196.2,22.720257
196.39998,22.728361
196.60002,22.736855
196.8,22.745594
196.99998,22.754501
197.20002,22.763311
197.4,22.772047
197.59998,22.780907
197.80002,22.790008
198,22.799694
198.19998,22.809162
198.40002,22.818701
198.6,22.828093
198.79998,22.837513
199.00002,22.846905
199.2,22.856443
199.39998,22.866008
199.60002,22.875399
199.8,22.884647
199.99998,22.893941
200.20002,22.90321
200.4,22.912434
200.59998,22.922068
200.80002,22.932237
201,22.942945
201.19998,22.95472
201.40002,22.967226
201.6,22.979077
201.79998,22.99056
202.00002,23.002724
202.2,23.01455
202.39998,23.026543
202.60002,23.038633
202.8,23.050678
202.99998,23.062963
203.20002,23.075004
203.4,23.086975
203.59998,23.098894
203.80002,23.110861
204,23.122758
204.19998,23.134822
204.40002,23.14691
204.6,23.158929
204.79998,23.170968
205.00002,23.183007
205.2,23.194952
205.39998,23.206868
205.60002,23.218833
205.8,23.230802
205.99998,23.242815
206.20002,23.25478
206.4,23.2667
206.59998,23.27859
206.80002,23.290456
207,23.30237
207.19998,23.314192
207.40002,23.326131
207.6,23.33802
207.79998,23.349841
208.00002,23.361706
208.2,23.373594
208.39998,23.385488
208.60002,23.397425
208.8,23.40927
208.99998,23.421182
209.20002,23.433094
209.4,23.445005
209.59998,23.456655
209.80002,23.468176
210,23.479503
210.19998,23.490714
210.40002,23.50187
210.6,23.512685
210.79998,23.522679
211.00002,23.531572
211.2,23.540641
211.39998,23.549922
211.60002,23.559398
211.8,23.568588
211.99998,23.577772
212.20002,23.586979
212.4,23.595853
212.59998,23.604379
212.80002,23.612929
213,23.62117
213.19998,23.628284
213.40002,23.634474
213.6,23.640768
213.79998,23.647201
214.00002,23.65356
214.2,23.659611
214.39998,23.665167
214.60002,23.670675
214.8,23.675776
214.99998,23.680797
215.20002,23.685721
215.4,23.689946
215.59998,23.694067
215.80002,23.697895
216,23.700223
216.19998,23.702446
216.40002,23.705058
216.6,23.707459
216.79998,23.709998
217.00002,23.712585
217.2,23.715302
217.39998,23.717646
217.60002,23.71982
217.8,23.721004
217.99998,23.720429
218.20002,23.719562
218.4,23.718265
218.59998,23.717618
218.80002,23.71615
219,23.713897
219.19998,23.712228
219.40002,23.710048
219.6,23.707462
219.79998,23.70516
220.00002,23.702493
220.2,23.699154
220.39998,23.695952
220.60002,23.693067
220.8,23.690067
220.99998,23.686136
221.20002,23.682132
221.4,23.67765
221.59998,23.672138
221.80002,23.666675
222,23.661415
222.19998,23.656146
222.40002,23.650076
222.6,23.643964
222.79998,23.637918
223.00002,23.631629
223.2,23.625128
223.39998,23.618718
223.60002,23.612387
223.8,23.605807
223.99998,23.599348
224.20002,23.592848
224.4,23.586462
224.59998,23.580076
224.80002,23.573698
225,23.567288
225.19998,23.560854
225.40002,23.554379
225.6,23.5478
225.79998,23.54122
226.00002,23.534648
226.2,23.528117
226.39998,23.521538
226.60002,23.514934
226.8,23.508362
226.99998,23.501808
227.20002,23.495132
227.4,23.488463
227.59998,23.481811
227.80002,23.475112
228,23.46837
228.19998,23.461621
228.40002,23.454873
228.6,23.448156
228.79998,23.441408
229.00002,23.434685
229.2,23.42787
229.39998,23.421098
229.60002,23.414399
229.8,23.407652
229.99998,23.400838
230.20002,23.393969
230.4,23.387052
230.59998,23.380044
230.80002,23.373079
231,23.366186
231.19998,23.359275
231.40002,23.35248
231.6,23.345661
231.79998,23.338654
232.00002,23.331713
232.2,23.324821
232.39998,23.317911
232.60002,23.311044
232.8,23.304103
232.99998,23.296975
233.20002,23.289719
233.4,23.282269
233.59998,23.274606
233.80002,23.267302
234,23.261237
234.19998,23.255616
234.40002,23.249576
234.6,23.243391
234.79998,23.237089
235.00002,23.230758
235.2,23.22416
235.39998,23.217591
235.60002,23.211187
235.8,23.204808
235.99998,23.198337
236.20002,23.192152
236.4,23.186065
236.59998,23.180007
236.80002,23.173968
237,23.167954
237.19998,23.161702
237.40002,23.155372
237.6,23.149042
237.79998,23.142791
238.00002,23.136996
238.2,23.131517
238.39998,23.126019
238.60002,23.120637
238.8,23.115115
238.99998,23.10971
239.20002,23.104425
239.4,23.099025
239.59998,23.09447
239.80002,23.089769
240,23.084923
240.19998,23.079863
240.40002,23.074944
240.6,23.070103
240.79998,23.065378
241.00002,23.060557
241.2,23.055691
241.39998,23.050894
241.60002,23.046073
241.8,23.041305
241.99998,23.036532
242.20002,23.031784
242.4,23.027035
242.59998,23.022292
242.80002,23.017592
243,23.012917
243.19998,23.008174
243.40002,23.003548
243.6,22.998756
243.79998,22.994033
244.00002,22.989333
244.2,22.984566
244.39998,22.979892
244.60002,22.975338
244.8,22.970717
244.99998,22.966237
245.20002,22.961708
245.4,22.957063
245.59998,22.95234
245.80002,22.947545
246,22.942827
246.19998,22.938177
246.40002,22.9336
246.6,22.929101
246.79998,22.925617
247.00002,22.922037
247.2,22.918364
247.39998,22.914808
247.60002,22.911013
247.8,22.907214
247.99998,22.903512
248.20002,22.899811
248.4,22.896089
248.59998,22.892582
248.80002,22.889006
249,22.885353
249.19998,22.881579
249.40002,22.877853
249.6,22.874035
249.79998,22.870334
250.00002,22.866632
250.2,22.862863
250.39998,22.859137
250.60002,22.855364
250.8,22.851521
250.99998,22.847747
251.20002,22.843949
251.4,22.840176
251.59998,22.836285
251.80002,22.832438
252,22.828616
252.19998,22.824798
252.40002,22.821025
252.6,22.8173
252.79998,22.813483
253.00002,22.809661
253.2,22.805839
253.39998,22.802046
253.60002,22.798321
253.8,22.794621
253.99998,22.790828
254.20002,22.787006
254.4,22.783209
254.59998,22.77944
254.80002,22.775789
255,22.772162
255.19998,22.768564
255.40002,22.764985
255.6,22.761314
255.79998,22.757638
256.00002,22.753963
256.2,22.750288
256.39998,22.746617
256.60002,22.742869
256.8,22.739048
256.99998,22.735304
257.20002,22.732212
257.4,22.729245
257.59998,22.726371
257.80002,22.723813
258,22.720944
258.19998,22.718022
258.40002,22.715051
258.6,22.712081
258.79998,22.70909
259.00002,22.706241
259.2,22.703586
259.39998,22.700911
259.60002,22.698232
259.8,22.695504
259.99998,22.692684
260.20002,22.689908
260.4,22.68718
260.59998,22.684506
260.80002,22.681875
261,22.679201
261.19998,22.676619
261.40002,22.674037
261.6,22.671484
261.79998,22.668975
262.00002,22.66637
262.2,22.663671
262.39998,22.661041
262.60002,22.658508
262.8,22.655955
262.99998,22.653446
263.20002,22.651011
263.4,22.648555
263.59998,22.646168
263.80002,22.643829
264,22.641495
264.19998,22.639205
264.40002,22.636891
264.6,22.634532
264.79998,22.632242
265.00002,22.629904
265.2,22.627594
265.39998,22.625328
265.60002,22.623063
265.8,22.620753
265.99998,22.618439
266.20002,22.616101
266.4,22.613815
266.59998,22.611574
266.80002,22.609406
267,22.607242
267.19998,22.605147
267.40002,22.603051
267.6,22.600936
267.79998,22.598889
268.00002,22.596842
268.2,22.594703
268.39998,22.592632
268.60002,22.590561
268.8,22.588494
268.99998,22.586447
269.20002,22.584449
269.4,22.582431
269.59998,22.580482
269.80002,22.578487
270,22.576562
270.19998,22.574662
270.40002,22.572765
270.6,22.570912
270.79998,22.569012
271.00002,22.567115
271.2,22.565214
271.39998,22.563362
271.60002,22.561538
271.8,22.559807
271.99998,22.557979
272.20002,22.556083
272.4,22.55423
272.59998,22.552451
272.80002,22.550652
273,22.548872
273.19998,22.547215
273.40002,22.545609
273.6,22.544315
273.79998,22.542997
274.00002,22.541537
274.2,22.540098
274.39998,22.538513
274.60002,22.536665
274.8,22.534861
274.99998,22.533155
275.20002,22.531477
275.4,22.529941
275.59998,22.52838
275.80002,22.526844
276,22.52502
276.19998,22.522998
276.40002,22.521147
276.6,22.51942
276.79998,22.517859
277.00002,22.516178
277.2,22.5145
277.39998,22.512842
277.60002,22.511136
277.8,22.509312
277.99998,22.507509
278.20002,22.505706
278.4,22.50383
278.59998,22.501813
278.80002,22.499743
279,22.497673
279.19998,22.495583
279.40002,22.493513
279.6,22.491467
279.79998,22.489377
280.00002,22.487331
280.2,22.485407
280.39998,22.48322
280.60002,22.481102
280.8,22.479081
280.99998,22.477011
281.20002,22.474824
281.4,22.47273
281.59998,22.470591
281.80002,22.468473
282,22.466379
282.19998,22.464261
282.40002,22.462099
282.6,22.460005
282.79998,22.457862
283.00002,22.455724
283.2,22.454504
283.39998,22.452313
283.60002,22.45015
283.8,22.448081
283.99998,22.446011
284.20002,22.443849
284.4,22.441804
284.59998,22.439783
284.80002,22.437718
285,22.435697
285.19998,22.433583
285.40002,22.431538
285.6,22.429469
285.79998,22.42733
286.00002,22.425261
286.2,22.423144
286.39998,22.42103
286.60002,22.418936
286.8,22.416867
286.99998,22.414847
287.20002,22.412757
287.4,22.410785
287.59998,22.408744
287.80002,22.406748
288,22.404752
288.19998,22.402735
288.40002,22.400763
288.6,22.39884
288.79998,22.396775
289.00002,22.394633
289.2,22.392467
289.39998,22.390135
289.60002,22.387776
289.8,22.385513
289.99998,22.383448
290.20002,22.381428
290.4,22.379456
290.59998,22.37773
290.80002,22.376123
291,22.374321
291.19998,22.372595
291.40002,22.371157
291.6,22.369622
291.79998,22.368212
292.00002,22.366701
292.2,22.365481
292.39998,22.364435
292.60002,22.363433
292.8,22.362359
292.99998,22.361021
293.20002,22.359632
293.4,22.358266
293.59998,22.357123
293.80002,22.356558
294,22.356162
294.19998,22.355868
294.40002,22.355521
294.6,22.355149
294.79998,22.354685
295.00002,22.354338
295.2,22.353991
295.39998,22.353599
295.60002,22.353179
295.8,22.352808
295.99998,22.352392
296.20002,22.351924
296.4,22.351456
296.59998,22.351015
296.80002,22.350547
297,22.350127
297.19998,22.349566
297.40002,22.349049
297.6,22.348463
297.79998,22.347922
298.00002,22.347405
298.2,22.34682
298.39998,22.346254
298.60002,22.345786
298.8,22.34522
298.99998,22.344659
299.20002,22.343972
299.4,22.343286
299.59998,22.342579
299.80002,22.341844
300,22.341084
300.19998,22.340256
300.40002,22.339521
300.6,22.338738
300.79998,22.337934
301.00002,22.337199
301.2,22.336395
301.39998,22.335636
301.60002,22.334852
301.8,22.33402
301.99998,22.333143
302.20002,22.332263
302.4,22.331358
302.59998,22.330457
302.80002,22.329504
303,22.328551
303.19998,22.327577
303.40002,22.326624
303.6,22.325719
303.79998,22.324867
304.00002,22.32401
304.2,22.32313
304.39998,22.322278
304.60002,22.321494
304.8,22.320565
304.99998,22.319276
305.20002,22.31779
305.4,22.316207
305.59998,22.314555
305.80002,22.312947
306,22.311461
306.19998,22.310075
306.40002,22.308807
306.6,22.307539
306.79998,22.306153
307.00002,22.304764
307.2,22.303326
307.39998,22.301819
307.60002,22.300527
307.8,22.29938
307.99998,22.298334
308.20002,22.297453
308.4,22.296524
308.59998,22.295595
308.80002,22.294574
309,22.29362
309.19998,22.292623
309.40002,22.291742
309.6,22.290862
309.79998,22.289957
310.00002,22.289008
310.2,22.288152
310.39998,22.287295
310.60002,22.286419
310.8,22.285587
310.99998,22.284852
311.20002,22.284
311.4,22.283264
311.59998,22.282436
311.80002,22.281677
312,22.280918
312.19998,22.280158
312.40002,22.279379
312.6,22.278619
312.79998,22.277816
313.00002,22.277105
313.2,22.27637
313.39998,22.275659
313.60002,22.274831
313.8,22.274096
313.99998,22.273316
314.20002,22.272605
314.4,22.271894
314.59998,22.271212
314.80002,22.270598
315,22.269984
315.19998,22.269349
315.40002,22.268784
315.6,22.268194
315.79998,22.267604
316.00002,22.266946
316.2,22.266307
316.39998,22.265601
316.60002,22.264938
316.8,22.264082
316.99998,22.263157
317.20002,22.262204
317.4,22.261299
317.59998,22.260834
317.80002,22.260777
318,22.260744
318.19998,22.260663
318.40002,22.260368
318.6,22.260045
318.79998,22.259677
319.00002,22.259305
319.2,22.258933
319.39998,22.258488
319.60002,22.257975
319.8,22.257482
319.99998,22.256916
320.20002,22.256306
320.4,22.255765
320.59998,22.255247
320.80002,22.254734
321,22.254265
321.19998,22.253772
321.40002,22.253259
321.6,22.252693
321.79998,22.2522
322.00002,22.251663
322.2,22.251218
322.39998,22.250749
322.60002,22.25026
322.8,22.249743
322.99998,22.249322
323.20002,22.248809
323.4,22.248267
323.59998,22.247657
323.80002,22.247067
324,22.246477
324.19998,22.245838
324.40002,22.245156
324.6,22.244541
324.79998,22.243927
325.00002,22.24322
325.2,22.242509
325.39998,22.241846
325.60002,22.241018
325.8,22.240258
325.99998,22.239523
326.20002,22.238743
326.4,22.238032
326.59998,22.237369
326.80002,22.236662
327,22.236096
327.19998,22.235482
327.40002,22.234848
327.6,22.234233
327.79998,22.233643
328.00002,22.232985
328.2,22.232394
328.39998,22.231804
328.60002,22.231218
328.8,22.230652
328.99998,22.23011
329.20002,22.229573
329.4,22.228983
329.59998,22.228441
329.80002,22.227952
330,22.227531
330.19998,22.227159
330.40002,22.226718
330.6,22.22637
330.79998,22.225978
331.00002,22.225605
331.2,22.225257
331.39998,22.224962
331.60002,22.224686
331.8,22.224531
331.99998,22.224406
332.20002,22.224348
332.4,22.22429
332.59998,22.224188
332.80002,22.224106
333,22.224048
333.19998,22.223922
333.40002,22.223986
333.6,22.224078
333.79998,22.224213
334.00002,22.224325
334.2,22.224465
