Time (s),Heat Flow (J/s)
291.6,15.025778
291.79998,15.025969
292.00002,15.026194
292.2,15.02638
292.39998,15.026551
292.60002,15.026717
292.8,15.026903
292.99998,15.027049
293.20002,15.027221
293.4,15.027367
293.59998,15.027514
293.80002,15.027685
294,15.027851
294.19998,15.028076
294.40002,15.028287
294.6,15.028532
294.79998,15.028757
295.00002,15.028968
295.2,15.029193
295.39998,15.029418
295.60002,15.029629
295.8,15.029873
295.99998,15.030118
296.20002,15.030348
296.4,15.030573
296.59998,15.030818
296.80002,15.031068
297,15.031313
297.19998,15.031543
297.40002,15.031788
297.6,15.032033
297.79998,15.032336
298.00002,15.032626
298.2,15.032929
298.39998,15.033213
298.60002,15.033503
298.8,15.033846
298.99998,15.034149
299.20002,15.034478
299.4,15.034821
299.59998,15.035149
299.80002,15.035492
300,15.035835
300.19998,15.036178
300.40002,15.036566
300.6,15.037715
300.79998,15.038077
301.00002,15.038445
301.2,15.038808
301.39998,15.039111
301.60002,15.0394
301.8,15.039625
301.99998,15.039993
302.20002,15.040572
302.4,15.041229
302.59998,15.041926
302.80002,15.042667
303,15.043423
303.19998,15.044164
303.40002,15.04488
303.6,15.045518
303.79998,15.046141
304.00002,15.04674
304.2,15.047357
304.39998,15.04802
304.60002,15.048697
304.8,15.049393
304.99998,15.050135
305.20002,15.050851
305.4,15.051626
305.59998,15.052387
305.80002,15.053162
306,15.053937
306.19998,15.054717
306.40002,15.055531
306.6,15.056346
306.79998,15.05716
307.00002,15.05798
307.2,15.058794
307.39998,15.059687
307.60002,15.060703
307.8,15.061655
307.99998,15.062567
308.20002,15.063387
308.4,15.06428
308.59998,15.065271
308.80002,15.066346
309,15.067415
309.19998,15.068465
309.40002,15.069599
309.6,15.070747
309.79998,15.07194
310.00002,15.073147
310.2,15.074334
310.39998,15.0756
310.60002,15.07695
310.8,15.078314
310.99998,15.079659
311.20002,15.080989
311.4,15.082314
311.59998,15.083619
311.80002,15.084988
312,15.086372
312.19998,15.087736
312.40002,15.089243
312.6,15.090803
312.79998,15.092383
313.00002,15.093968
313.2,15.095568
313.39998,15.097266
313.60002,15.09893
313.8,15.100627
313.99998,15.102345
314.20002,15.104028
314.4,15.105785
314.59998,15.107541
314.80002,15.109323
315,15.111158
315.19998,15.113091
315.40002,15.11501
315.6,15.116885
315.79998,15.118641
316.00002,15.120599
316.2,15.122591
316.39998,15.124622
316.60002,15.12664
316.8,15.128632
316.99998,15.130682
317.20002,15.132955
317.4,15.135222
317.59998,15.137567
317.80002,15.140055
318,15.142597
318.19998,15.145119
318.40002,15.147646
318.6,15.150266
318.79998,15.152965
319.00002,15.155689
319.2,15.158485
319.39998,15.161361
319.60002,15.164242
319.8,15.167136
319.99998,15.169893
320.20002,15.172696
320.4,15.175472
320.59998,15.178288
320.80002,15.181366
321,15.184378
321.19998,15.187429
321.40002,15.190644
321.6,15.19395
321.79998,15.197237
322.00002,15.200569
322.2,15.203856
322.39998,15.207163
322.60002,15.210514
322.8,15.213899
322.99998,15.217245
323.20002,15.220734
323.4,15.224334
323.59998,15.227896
323.80002,15.231483
324,15.235162
324.19998,15.238801
324.40002,15.242487
324.6,15.246205
324.79998,15.249962
325.00002,15.253719
325.2,15.257522
325.39998,15.261495
325.60002,15.265573
325.8,15.269585
325.99998,15.273597
326.20002,15.277596
326.4,15.281726
326.59998,15.286012
326.80002,15.290306
327,15.294612
327.19998,15.298859
327.40002,15.303486
327.6,15.308224
327.79998,15.313021
328.00002,15.318001
328.2,15.323073
328.39998,15.328183
328.60002,15.333104
328.8,15.338352
328.99998,15.343757
329.20002,15.349188
329.4,15.354907
329.59998,15.36092
329.80002,15.367215
330,15.373464
330.19998,15.379974
330.40002,15.386674
330.6,15.393099
330.79998,15.399426
331.00002,15.406014
331.2,15.413656
331.39998,15.421592
331.60002,15.429633
331.8,15.437902
331.99998,15.446329
332.20002,15.454566
332.4,15.461814
332.59998,15.472105
332.80002,15.481833
333,15.491476
333.19998,15.500765
333.40002,15.509963
333.6,15.51984
333.79998,15.5296
334.00002,15.538877
334.2,15.548989
334.39998,15.561123
334.60002,15.575031
334.8,15.588441
334.99998,15.601673
335.20002,15.614972
335.4,15.628479
335.59998,15.641947
335.80002,15.655481
336,15.670086
336.19998,15.685142
336.40002,15.701051
336.6,15.717382
336.79998,15.73495
337.00002,15.75125
337.2,15.769151
337.39998,15.787551
337.60002,15.806138
337.8,15.825097
337.99998,15.844724
338.20002,15.864163
338.4,15.883631
338.59998,15.903963
338.80002,15.924736
339,15.945401
339.19998,15.966183
339.40002,15.986837
339.6,16.008247
339.79998,16.030539
340.00002,16.053076
340.2,16.076388
340.39998,16.099679
340.60002,16.12253
340.8,16.14531
340.99998,16.168287
341.20002,16.191195
341.4,16.214112
341.59998,16.238422
341.80002,16.26288
342,16.286914
342.19998,16.31081
342.40002,16.334737
342.6,16.35826
342.79998,16.381488
343.00002,16.404943
343.2,16.428425
343.39998,16.452123
343.60002,16.47595
343.8,16.499941
343.99998,16.523932
344.20002,16.547758
344.4,16.57163
344.59998,16.595443
344.80002,16.619406
345,16.643238
345.19998,16.66705
345.40002,16.690933
345.6,16.714822
345.79998,16.73875
346.00002,16.76275
346.2,16.786344
346.39998,16.809859
346.60002,16.833466
346.8,16.857255
346.99998,16.881181
347.20002,16.905062
347.4,16.928908
347.59998,16.952793
347.80002,16.976732
348,17.000636
348.19998,17.02454
348.40002,17.048478
348.6,17.072479
348.79998,17.09644
349.00002,17.120377
349.2,17.1442
349.39998,17.167905
349.60002,17.191586
349.8,17.215349
349.99998,17.239249
350.20002,17.263224
350.4,17.287299
350.59998,17.311198
350.80002,17.335093
351,17.358893
351.19998,17.382712
351.40002,17.406567
351.6,17.430543
351.79998,17.454714
352.00002,17.479117
352.2,17.503228
352.39998,17.527418
352.60002,17.552212
352.8,17.577401
352.99998,17.602805
353.20002,17.628226
353.4,17.65361
353.59998,17.678915
353.80002,17.70408
354,17.729325
354.19998,17.754904
354.40002,17.78099
354.6,17.806959
354.79998,17.832928
355.00002,17.858935
355.2,17.885041
355.39998,17.911126
355.60002,17.93721
355.8,17.963314
355.99998,17.989555
356.20002,18.016364
356.4,18.043153
356.59998,18.070021
356.80002,18.096828
357,18.123597
357.19998,18.150384
357.40002,18.177171
357.6,18.203919
357.79998,18.230901
358.00002,18.258158
358.2,18.285316
358.39998,18.312474
358.60002,18.339533
358.8,18.366611
358.99998,18.393807
359.20002,18.420982
359.4,18.447882
359.59998,18.474763
359.80002,18.501428
360,18.528111
360.19998,18.554774
360.40002,18.581243
360.6,18.60765
360.79998,18.634273
361.00002,18.660544
361.2,18.685597
361.39998,18.709532
361.60002,18.732097
361.8,18.75462
361.99998,18.776005
362.20002,18.796157
362.4,18.814228
362.59998,18.832711
362.80002,18.84753
363,18.856875
363.19998,18.869455
363.40002,18.88151
363.6,18.889953
363.79998,18.896494
364.00002,18.900549
364.2,18.904895
364.39998,18.909416
364.60002,18.909393
364.8,18.907799
364.99998,18.905675
365.20002,18.902299
365.4,18.894451
365.59998,18.884329
365.80002,18.878347
366,18.869891
366.19998,18.858103
366.40002,18.846887
366.6,18.83508
366.79998,18.820313
367.00002,18.803511
367.2,18.786353
367.39998,18.769862
367.60002,18.751707
367.8,18.732708
367.99998,18.71365
368.20002,18.691831
368.4,18.670127
368.59998,18.647934
368.80002,18.625116
369,18.602296
369.19998,18.578891
369.40002,18.554719
369.6,18.530176
369.79998,18.50626
370.00002,18.481739
370.2,18.454923
370.39998,18.42848
370.60002,18.402685
370.8,18.377694
370.99998,18.352369
371.20002,18.32638
371.4,18.300312
371.59998,18.274695
371.80002,18.249059
372,18.223384
372.19998,18.197396
372.40002,18.171682
372.6,18.146146
372.79998,18.120904
373.00002,18.095485
373.2,18.070048
373.39998,18.044847
373.60002,18.019998
373.8,17.995365
373.99998,17.971027
374.20002,17.946473
374.4,17.92192
374.59998,17.897447
374.80002,17.873422
375,17.84942
375.19998,17.825476
375.40002,17.802276
375.6,17.779391
375.79998,17.756096
376.00002,17.732935
376.2,17.710385
376.39998,17.687874
376.60002,17.665773
376.8,17.644361
376.99998,17.62238
377.20002,17.600495
377.4,17.578594
377.59998,17.556987
377.80002,17.53575
378,17.514594
378.19998,17.493556
378.40002,17.472457
378.6,17.451283
378.79998,17.430109
379.00002,17.408814
379.2,17.387817
379.39998,17.367762
379.60002,17.348133
379.8,17.328489
379.99998,17.30867
380.20002,17.288748
380.4,17.26885
380.59998,17.249228
380.80002,17.229346
381,17.209802
381.19998,17.190572
381.40002,17.171357
381.6,17.151893
381.79998,17.132409
382.00002,17.114018
382.2,17.096141
382.39998,17.077991
382.60002,17.06011
382.8,17.042097
382.99998,17.024026
383.20002,17.006008
383.4,16.988035
383.59998,16.970121
383.80002,16.952163
384,16.934172
384.19998,16.916122
384.40002,16.898262
384.6,16.881663
384.79998,16.865357
385.00002,16.84932
385.2,16.833211
385.39998,16.816514
385.60002,16.800086
385.8,16.784076
385.99998,16.769104
386.20002,16.753989
386.4,16.738625
386.59998,16.723498
386.80002,16.708775
387,16.694646
387.19998,16.68091
387.40002,16.66701
387.6,16.653039
387.79998,16.639304
388.00002,16.625287
388.2,16.611317
388.39998,16.597386
388.60002,16.583624
388.8,16.569909
388.99998,16.556097
389.20002,16.542296
389.4,16.528308
389.59998,16.514516
389.80002,16.50101
390,16.487825
390.19998,16.474758
390.40002,16.461644
390.6,16.448421
390.79998,16.4351
391.00002,16.42181
391.2,16.40851
391.39998,16.395248
391.60002,16.382076
391.8,16.368796
391.99998,16.355555
392.20002,16.342364
392.4,16.329084
392.59998,16.315765
392.80002,16.302477
393,16.289217
393.19998,16.275997
393.40002,16.262787
393.6,16.24992
393.79998,16.237445
394.00002,16.225058
394.2,16.213445
394.39998,16.201616
394.60002,16.189915
394.8,16.178068
394.99998,16.166298
395.20002,16.154559
395.4,16.143084
395.59998,16.131863
395.80002,16.120849
396,16.109727
396.19998,16.098507
396.40002,16.087356
396.6,16.076136
396.79998,16.064878
397.00002,16.053688
397.2,16.042469
397.39998,16.03129
397.60002,16.0201
397.8,16.008901
397.99998,15.997761
398.20002,15.986749
398.4,15.975785
398.59998,15.964822
398.80002,15.953888
399,15.943258
399.19998,15.933196
399.40002,15.923183
399.6,15.913239
399.79998,15.903393
400.00002,15.893575
400.2,15.883769
400.39998,15.874099
400.60002,15.864517
400.8,15.854926
400.99998,15.845512
401.20002,15.836126
401.4,15.826712
401.59998,15.817396
401.80002,15.808147
402,15.79938
402.19998,15.79071
402.40002,15.782108
402.6,15.773458
402.79998,15.764691
403.00002,15.75605
403.2,15.747381
403.39998,15.738635
403.60002,15.729955
403.8,15.721286
403.99998,15.712696
404.20002,15.704193
404.4,15.69574
404.59998,15.687209
404.80002,15.678608
405,15.670156
405.19998,15.66192
405.40002,15.65373
405.6,15.645591
405.79998,15.637727
406.00002,15.630125
406.2,15.622535
406.39998,15.615121
406.60002,15.607695
406.8,15.600262
406.99998,15.592711
407.20002,15.585188
407.4,15.577755
407.59998,15.570401
407.80002,15.563113
408,15.555837
408.19998,15.548522
408.40002,15.541234
408.6,15.534017
408.79998,15.526781
409.00002,15.519552
409.2,15.512336
409.39998,15.505159
409.60002,15.497969
409.8,15.490812
409.99998,15.483616
410.20002,15.476446
410.4,15.469211
410.59998,15.462132
410.80002,15.455139
411,15.448295
411.19998,15.441452
411.40002,15.434733
411.6,15.428007
411.79998,15.421281
412.00002,15.415463
412.2,15.409833
412.39998,15.404047
412.60002,15.39819
412.8,15.392228
412.99998,15.386227
413.20002,15.38033
413.4,15.374369
413.59998,15.368427
413.80002,15.362726
414,15.357019
414.19998,15.351293
414.40002,15.345553
414.6,15.339807
414.79998,15.334023
415.00002,15.328244
415.2,15.322538
415.39998,15.31691
415.60002,15.311366
415.8,15.305895
415.99998,15.300508
416.20002,15.295135
416.4,15.289879
416.59998,15.284623
416.80002,15.279335
417,15.274177
417.19998,15.269274
417.40002,15.264416
417.6,15.259415
417.79998,15.254394
418.00002,15.24938
418.2,15.244399
418.39998,15.239379
418.60002,15.234423
418.8,15.229462
418.99998,15.22454
419.20002,15.219604
419.4,15.214643
419.59998,15.209604
419.80002,15.204648
420,15.199785
420.19998,15.194883
420.40002,15.189987
420.6,15.185144
420.79998,15.180262
421.00002,15.175561
421.2,15.170914
421.39998,15.166443
421.60002,15.162329
421.8,15.158523
421.99998,15.154463
422.20002,15.150056
422.4,15.145566
422.59998,15.141213
422.80002,15.136982
423,15.132883
423.19998,15.128726
423.40002,15.124378
423.6,15.119849
423.79998,15.115241
424.00002,15.110737
424.2,15.106385
424.39998,15.102169
424.60002,15.098095
424.8,15.094662
424.99998,15.091326
425.20002,15.087801
425.4,15.084113
425.59998,15.080328
425.80002,15.076411
426,15.072607
426.19998,15.068861
426.40002,15.06514
426.6,15.06157
426.79998,15.057962
427.00002,15.054436
427.2,15.050847
427.39998,15.047395
427.60002,15.043968
427.8,15.040555
427.99998,15.037064
428.20002,15.033539
428.4,15.030009
428.59998,15.026537
428.80002,15.023169
429,15.019795
429.19998,15.016344
429.40002,15.012936
429.6,15.009641
429.79998,15.006405
430.00002,15.003154
430.2,14.999859
430.39998,14.996584
430.60002,14.993294
430.8,14.98996
430.99998,14.986744
431.20002,14.983728
431.4,14.980727
431.59998,14.977745
431.80002,14.974905
432,14.972237
432.19998,14.969549
432.40002,14.966787
432.6,14.963884
432.79998,14.960922
433.00002,14.957926
433.2,14.955003
433.39998,14.952081
433.60002,14.949241
433.8,14.94628
433.99998,14.943357
434.20002,14.9404
434.4,14.937478
434.59998,14.934556
434.80002,14.931834
435,14.929244
435.19998,14.926674
435.40002,14.924011
435.6,14.921284
435.79998,14.91848
436.00002,14.915699
436.2,14.913129
436.39998,14.910462
436.60002,14.907799
436.8,14.90517
436.99998,14.902581
437.20002,14.899996
437.4,14.897348
437.59998,14.894661
437.80002,14.892057
438,14.889507
438.19998,14.886996
438.40002,14.884451
438.6,14.88192
438.79998,14.879351
439.00002,14.876708
439.2,14.87408
439.39998,14.871452
439.60002,14.868848
439.8,14.866396
439.99998,14.864199
440.20002,14.86222
440.4,14.86059
440.59998,14.858744
440.80002,14.856766
441,14.854783
441.19998,14.852977
441.40002,14.851174
441.6,14.849368
441.79998,14.847484
442.00002,14.845525
442.2,14.843582
442.39998,14.841697
442.60002,14.839856
442.8,14.838011
442.99998,14.836205
443.20002,14.834363
443.4,14.832499
443.59998,14.830634
443.80002,14.828695
444,14.826752
444.19998,14.824849
444.40002,14.82291
444.6,14.820986
444.79998,14.819044
445.00002,14.817144
445.2,14.81526
445.39998,14.813396
445.60002,14.811535
445.8,14.809671
445.99998,14.807806
446.20002,14.805965
446.4,14.80414
446.59998,14.802296
446.80002,14.800455
447,14.798591
447.19998,14.796726
447.40002,14.794886
447.6,14.792982
447.79998,14.79104
448.00002,14.78916
448.2,14.787296
448.39998,14.785452
448.60002,14.783553
448.8,14.781728
448.99998,14.780059
449.20002,14.778531
449.4,14.777098
449.59998,14.775664
449.80002,14.774175
450,14.772644
450.19998,14.771151
450.40002,14.769662
450.6,14.76817
450.79998,14.766717
451.00002,14.765287
451.2,14.763853
451.39998,14.762459
451.60002,14.761048
451.8,14.759595
451.99998,14.758162
452.20002,14.756771
452.4,14.755415
452.59998,14.75406
452.80002,14.752708
453,14.751314
453.19998,14.74992
453.40002,14.748548
453.6,14.747174
453.79998,14.745799
454.00002,14.744467
454.2,14.743112
454.39998,14.741757
454.60002,14.740464
454.8,14.739167
454.99998,14.737851
455.20002,14.736558
455.4,14.735262
455.59998,14.734005
455.80002,14.732767
456,14.731533
456.19998,14.730295
456.40002,14.729038
456.6,14.727784
456.79998,14.726527
457.00002,14.725312
457.2,14.724094
457.39998,14.722915
457.60002,14.72172
457.8,14.720541
457.99998,14.719401
458.20002,14.718285
458.4,14.717203
458.59998,14.716103
458.80002,14.714983
459,14.713905
459.19998,14.712804
459.40002,14.711684
459.6,14.710587
459.79998,14.709447
460.00002,14.70833
460.2,14.70721
460.39998,14.70609
460.60002,14.704974
460.8,14.703873
460.99998,14.702792
461.20002,14.701715
461.4,14.700653
461.59998,14.699611
461.80002,14.698573
462,14.697531
462.19998,14.69647
462.40002,14.695392
462.6,14.694331
462.79998,14.69327
463.00002,14.692231
463.2,14.69119
463.39998,14.690187
463.60002,14.689207
463.8,14.688224
463.99998,14.687261
464.20002,14.68634
464.4,14.685415
464.59998,14.684491
464.80002,14.683531
465,14.682587
465.19998,14.681565
465.40002,14.680566
465.6,14.679466
465.79998,14.678522
466.00002,14.677679
466.2,14.676833
466.39998,14.676026
466.60002,14.675164
466.8,14.674376
466.99998,14.673628
467.20002,14.672902
467.4,14.672154
467.59998,14.671366
467.80002,14.670621
468,14.669853
468.19998,14.669105
468.40002,14.66836
468.6,14.667611
468.79998,14.666863
469.00002,14.666118
469.2,14.665409
469.39998,14.664719
469.60002,14.663994
469.8,14.663304
469.99998,14.662614
470.20002,14.661928
470.4,14.661258
470.59998,14.660588
470.80002,14.659921
471,14.659192
471.19998,14.658483
471.40002,14.657816
471.6,14.657146
471.79998,14.656496
472.00002,14.655829
472.2,14.65514
472.39998,14.65445
472.60002,14.653783
472.8,14.653113
472.99998,14.652463
473.20002,14.651796
473.4,14.651146
473.59998,14.650476
473.80002,14.64979
474,14.64912
474.19998,14.64845
474.40002,14.647842
474.6,14.647172
474.79998,14.646522
475.00002,14.645894
475.2,14.645283
475.39998,14.644632
475.60002,14.644024
475.8,14.643394
475.99998,14.642802
476.20002,14.642194
476.4,14.641524
476.59998,14.640893
476.80002,14.640266
477,14.639635
477.19998,14.639024
477.40002,14.638435
477.6,14.637824
477.79998,14.637233
478.00002,14.636644
478.2,14.636033
478.39998,14.635422
478.60002,14.634834
478.8,14.634262
478.99998,14.633709
479.20002,14.63316
479.4,14.632607
479.59998,14.632055
479.80002,14.631525
480,14.630973
480.19998,14.63044
480.40002,14.62991
480.6,14.629358
480.79998,14.628864
481.00002,14.628314
481.2,14.62784
481.39998,14.627385
481.60002,14.626934
481.8,14.626479
481.99998,14.626005
482.20002,14.625533
482.4,14.625059
482.59998,14.624585
482.80002,14.624114
483,14.62364
483.19998,14.623185
483.40002,14.622714
483.6,14.62224
483.79998,14.621765
484.00002,14.621294
484.2,14.62084
484.39998,14.620326
484.60002,14.619875
484.8,14.61942
484.99998,14.618985
485.20002,14.618514
485.4,14.618059
485.59998,14.617605
485.80002,14.617134
486,14.61666
486.19998,14.616225
486.40002,14.615792
486.6,14.615338
486.79998,14.614903
487.00002,14.614471
487.2,14.614055
487.39998,14.61366
487.60002,14.613266
487.8,14.612871
487.99998,14.612475
488.20002,14.612101
488.4,14.611744
488.59998,14.611368
488.80002,14.611014
489,14.610677
489.19998,14.610339
489.40002,14.609985
489.6,14.609648
489.79998,14.609291
490.00002,14.608957
490.2,14.6086
490.39998,14.608243
490.60002,14.607889
490.8,14.607532
490.99998,14.607195
491.20002,14.606861
491.4,14.606524
491.59998,14.606167
491.80002,14.605891
492,14.605593
492.19998,14.605314
492.40002,14.605038
492.6,14.604779
492.79998,14.604539
493.00002,14.604244
493.2,14.603965
493.39998,14.603687
493.60002,14.603391
493.8,14.603113
493.99998,14.602834
494.20002,14.602578
494.4,14.602319
494.59998,14.60204
494.80002,14.601784
495,14.601525
495.19998,14.601266
495.40002,14.60099
495.6,14.60077
495.79998,14.600511
496.00002,14.600274
496.2,14.600015
496.39998,14.599756
496.60002,14.599519
496.8,14.59926
496.99998,14.599001
497.20002,14.598764
497.4,14.598525
497.59998,14.598305
497.80002,14.598068
498,14.597848
498.19998,14.597609
498.40002,14.597352
498.6,14.597113
498.79998,14.596873
499.00002,14.596656
499.2,14.596436
499.39998,14.596197
499.60002,14.595979
499.8,14.59576
499.99998,14.59554
500.20002,14.595322
500.4,14.595102
500.59998,14.594883
500.80002,14.594665
501,14.594445
501.19998,14.594206
501.40002,14.594008
501.6,14.593788
501.79998,14.593569
502.00002,14.593332
502.2,14.593131
502.39998,14.592892
502.60002,14.592675
502.8,14.592455
502.99998,14.592255
503.20002,14.592057
503.4,14.591837
503.59998,14.591637
503.80002,14.59142
504,14.5912
504.19998,14.59098
504.40002,14.590763
504.6,14.590562
504.79998,14.590343
505.00002,14.590145
505.2,14.589945
505.39998,14.589725
505.60002,14.589527
505.8,14.589307
505.99998,14.589088
506.20002,14.58889
506.4,14.58869
506.59998,14.58845
506.80002,14.588233
507,14.588033
507.19998,14.587813
507.40002,14.587596
507.6,14.587396
507.79998,14.587176
508.00002,14.586959
508.2,14.586759
508.39998,14.586539
508.60002,14.586341
508.8,14.586141
508.99998,14.58598
509.20002,14.585782
509.4,14.585582
509.59998,14.585401
509.80002,14.585184
510,14.584965
510.19998,14.584725
510.40002,14.584489
510.6,14.58425
510.79998,14.58403
511.00002,14.583832
511.2,14.583671
511.39998,14.583607
511.60002,14.583624
511.8,14.58358
511.99998,14.583497
512.20002,14.583377
512.4,14.583216
512.59998,14.583016
512.80002,14.582799
513,14.582638
513.19998,14.582496
513.40002,14.582357
513.6,14.582177
513.79998,14.581977
514.00002,14.581798
514.2,14.581637
514.39998,14.581496
514.60002,14.581357
514.8,14.581176
514.99998,14.581034
515.20002,14.580895
515.4,14.580773
515.59998,14.580651
515.80002,14.580512
516,14.580371
516.19998,14.580209
516.40002,14.58007
516.6,14.579909
516.79998,14.579748
517.00002,14.57957
517.2,14.57939
517.39998,14.57919
517.60002,14.578992
517.8,14.578792
517.99998,14.578612
518.20002,14.578434
518.4,14.578292
518.59998,14.578111
518.80002,14.577933
519,14.577772
519.19998,14.577611
519.40002,14.577414
519.6,14.577233
519.79998,14.577053
520.00002,14.576875
520.2,14.576714
520.39998,14.576572
520.60002,14.576414
520.8,14.576253
520.99998,14.576092
521.20002,14.575953
521.4,14.575792
521.59998,14.57565
521.80002,14.575492
522,14.57535
522.19998,14.57517
522.40002,14.574992
522.6,14.574812
522.79998,14.57467
523.00002,14.574531
523.2,14.57437
523.39998,14.574209
523.60002,14.57407
523.8,14.57389
523.99998,14.57369
524.20002,14.573512
524.4,14.573331
524.59998,14.573151
524.80002,14.572973
525,14.572793
525.19998,14.572632
525.40002,14.572454
525.6,14.572273
525.79998,14.572093
526.00002,14.571935
526.2,14.571754
526.39998,14.571613
526.60002,14.571435
526.8,14.571293
526.99998,14.571152
527.20002,14.571013
527.4,14.570872
527.59998,14.57075
527.80002,14.57065
528,14.570547
528.19998,14.570387
528.40002,14.570248
528.6,14.570126
528.79998,14.570004
529.00002,14.569904
529.2,14.569821
529.39998,14.569719
529.60002,14.569619
529.8,14.569516
529.99998,14.569434
530.20002,14.569392
530.4,14.569329
530.59998,14.569304
530.80002,14.569321
531,14.569336
531.19998,14.56935
531.40002,14.569368
531.6,14.569382
531.79998,14.569397
532.00002,14.569375
532.2,14.569311
532.39998,14.569248
532.60002,14.569146
532.8,14.569085
532.99998,14.568982
533.20002,14.568902
533.4,14.568819
533.59998,14.568775
533.80002,14.568734
534,14.56867
534.19998,14.568588
534.40002,14.568488
534.6,14.568327
534.79998,14.568205
535.00002,14.568125
535.2,14.568022
535.39998,14.56792
535.60002,14.56782
535.8,14.567718
535.99998,14.567616
536.20002,14.567516
536.4,14.567452
536.59998,14.56735
536.80002,14.56727
537,14.567187
537.19998,14.567163
537.40002,14.567102
537.6,14.567058
537.79998,14.567034
538.00002,14.567031
538.2,14.567007
538.39998,14.567021
538.60002,14.566999
538.8,14.566995
538.99998,14.56697
539.20002,14.566929
539.4,14.566885
539.59998,14.566841
539.80002,14.56678
540,14.566737
