"Path","File","Date Acquired","Sample","Misc"
"C:\Users\vvannost\Documents\","Pain01.d","28 Sep 2020  13:52    ","Mixture"," "
"Scan 996 (9.567 min): Pain01.d\data.ms"
20.800,151.000
23.800,352.000
25.200,1013.000
26.100,1815.000
27.100,41936.000
28.100,24584.000
29.100,12286.000
30.000,782.000
31.100,1113.000
32.000,5286.000
35.000,242.000
37.200,1146.000
38.100,1771.000
39.100,48264.000
40.100,8080.000
41.100,99864.000
42.100,8929.000
43.100,89576.000
44.000,6588.000
45.000,69664.000
46.000,1957.000
47.000,1187.000
48.200,285.000
49.000,779.000
50.000,5655.000
51.000,19488.000
52.100,6343.000
53.100,11047.000
54.200,975.000
55.100,11899.000
56.000,2214.000
57.100,13359.000
58.100,2415.000
58.900,930.000
60.000,1472.000
60.900,1218.000
62.100,4990.000
63.000,22352.000
64.000,8879.000
65.100,28880.000
65.900,2972.000
67.000,2708.000
68.000,334.000
69.000,2683.000
70.200,1229.000
71.000,1592.000
71.800,1120.000
73.000,13372.000
74.000,5225.000
75.100,9865.000
76.000,7454.000
77.100,54984.000
78.000,27144.000
79.100,22736.000
79.900,2117.000
81.300,982.000
81.900,724.000
83.000,423.000
83.700,258.000
84.200,395.000
84.900,577.000
85.900,2734.000
87.100,3258.000
88.000,1847.000
89.100,30512.000
90.000,9582.000
91.100,264256.000
92.000,26776.000
93.100,7196.000
94.000,1177.000
95.000,792.000
95.900,435.000
97.100,476.000
98.000,866.000
98.900,798.000
99.700,441.000
100.100,240.000
101.000,3931.000
102.000,14384.000
103.100,46176.000
104.100,27288.000
105.100,52152.000
107.000,145216.000
108.000,10844.000
109.100,637.000
110.000,255.000
111.000,172.000
113.000,1755.000
115.000,115288.000
116.100,32328.000
117.100,218304.000
118.100,130560.000
119.100,140480.000
120.100,18400.000
121.100,2389.000
122.200,254.000
123.000,503.000
123.600,203.000
124.200,259.000
125.100,392.000
126.100,2145.000
127.000,8964.000
128.000,22824.000
129.000,13611.000
130.000,4171.000
131.100,25256.000
132.000,2857.000
133.100,7290.000
133.900,1218.000
135.000,6741.000
135.900,974.000
137.000,1566.000
138.000,402.000
139.100,1165.000
140.100,596.000
141.200,3044.000
142.000,2126.000
142.900,1399.000
144.100,1254.000
145.100,19864.000
145.900,4438.000
147.100,7770.000
147.900,1650.000
149.100,1376.000
150.100,1572.000
151.100,688.000
152.100,240.000
152.800,547.000
153.300,391.000
154.200,370.000
159.000,2897.000
161.100,219648.000
162.100,31248.000
163.000,191936.000
164.100,43032.000
165.000,4793.000
166.800,179.000
167.100,268.000
168.500,258.000
174.200,677.000
175.200,157.000
176.900,305.000
179.000,670.000
179.900,814.000
180.100,795.000
182.400,210.000
185.100,221.000
185.700,312.000
188.000,380.000
188.900,407.000
191.200,2563.000
192.000,742.000
193.000,401.000
194.000,1211.000
194.800,382.000
195.300,232.000
197.200,506.000
198.100,225.000
199.900,223.000
202.900,342.000
204.100,221.000
205.100,1701.000
206.100,83480.000
207.100,13978.000
208.200,1296.000
208.900,564.000
210.200,722.000
211.700,198.000
213.700,273.000
215.900,219.000
216.900,325.000
221.100,2933.000
222.900,563.000
224.900,437.000
225.700,368.000
233.100,162.000
236.200,389.000
237.200,189.000
239.200,328.000
241.300,230.000
249.300,181.000
250.900,241.000
251.100,244.000
253.800,152.000
254.600,341.000
259.000,232.000
264.700,455.000
266.900,267.000
267.400,314.000
281.200,1576.000
282.000,322.000
283.200,367.000
284.000,405.000
297.300,258.000
298.900,378.000
299.200,286.000
299.700,165.000
302.800,465.000
309.300,167.000
314.900,581.000
316.500,223.000
317.000,260.000
321.200,384.000
322.200,266.000
324.800,294.000
325.100,289.000
327.100,610.000
329.800,293.000
337.000,203.000
338.900,255.000
340.800,1083.000
341.800,291.000
342.900,249.000
344.500,252.000
348.200,158.000
354.000,155.000
355.200,683.000
355.900,267.000
356.300,337.000
357.000,396.000
360.100,175.000
369.800,185.000
377.100,261.000
384.700,425.000
387.000,446.000
389.000,188.000
395.500,445.000
401.300,508.000
401.600,506.000
403.000,234.000
406.100,156.000
412.000,360.000
416.900,396.000
429.100,786.000
430.000,213.000
430.800,246.000
432.100,595.000
435.100,276.000
441.900,222.000
460.600,186.000
461.500,412.000
468.500,265.000
471.200,159.000
475.000,638.000
486.700,172.000
