"Path","File","Date Acquired","Sample","Misc"
"C:\Users\vvannost\Documents\","Pain01.d","28 Sep 2020  13:52    ","Mixture"," "
"Scan 1641 (13.116 min): Pain01.d\data.ms"
25.100,297.000
26.100,384.000
26.900,477.000
28.100,29904.000
28.900,1601.000
29.200,1512.000
30.000,1125.000
31.100,554.000
32.000,7595.000
34.600,290.000
35.000,215.000
36.000,218.000
36.500,228.000
37.200,198.000
38.000,209.000
39.000,1225.000
40.100,1145.000
41.200,1683.000
42.100,2543.000
43.100,2296.000
44.000,6285.000
45.100,2488.000
45.800,168.000
47.000,942.000
47.900,424.000
48.900,443.000
50.000,593.000
51.000,1608.000
52.000,283.000
53.200,311.000
54.100,725.000
55.000,1983.000
56.000,854.000
57.100,1051.000
58.300,1455.000
59.000,3167.000
59.800,1074.000
60.800,484.000
62.200,269.000
63.800,519.000
65.000,524.000
65.800,213.000
67.200,839.000
68.100,468.000
69.200,1000.000
70.100,702.000
71.000,285.000
73.100,289472.000
74.100,24584.000
75.100,10985.000
75.900,713.000
77.000,2082.000
78.200,958.000
79.200,1168.000
80.000,855.000
81.100,948.000
82.000,568.000
82.800,217.000
84.200,1107.000
84.800,634.000
85.000,578.000
86.200,620.000
87.100,5955.000
88.100,867.000
89.100,1067.000
89.800,292.000
91.100,2736.000
92.100,418.000
92.900,517.000
93.900,1441.000
94.900,287.000
95.500,408.000
96.100,947.000
97.100,253.000
97.500,509.000
98.100,378.000
99.200,300.000
100.000,486.000
100.900,331.000
102.100,368.000
103.200,1008.000
104.000,431.000
105.000,1579.000
106.900,772.000
108.200,485.000
109.300,208.000
110.100,236.000
111.000,434.000
111.600,254.000
113.000,536.000
115.100,1577.000
115.900,752.000
117.000,5892.000
118.100,1592.000
119.000,2347.000
119.900,483.000
120.900,1216.000
121.900,203.000
123.000,445.000
123.300,377.000
124.900,432.000
125.400,197.000
126.100,228.000
127.900,459.000
129.100,740.000
130.200,1095.000
131.000,5894.000
132.100,1830.000
133.000,7888.000
134.000,1308.000
135.000,10682.000
136.200,1850.000
137.100,748.000
138.600,160.000
141.100,402.000
142.300,292.000
143.100,427.000
144.200,193.000
145.100,5047.000
147.000,218944.000
148.100,36368.000
149.000,17152.000
150.100,1905.000
150.900,839.000
151.200,924.000
152.100,309.000
153.700,161.000
154.200,427.000
156.000,564.000
156.900,270.000
158.000,255.000
159.200,449.000
159.900,379.000
