"Path","File","Date Acquired","Sample","Misc"
"C:\Users\vvannost\Documents\","Pain01.d","28 Sep 2020  13:52    ","Mixture"," "
"Scan 1427 (11.939 min): Pain01.d\data.ms"
25.300,267.000
26.000,820.000
27.100,1817.000
28.100,33928.000
28.900,2032.000
30.000,538.000
31.000,1183.000
32.000,7401.000
33.900,155.000
36.100,483.000
37.100,519.000
38.200,405.000
39.000,1277.000
40.000,1163.000
41.100,3146.000
41.900,2313.000
43.100,4652.000
44.100,7636.000
45.000,4201.000
46.000,722.000
46.700,706.000
47.900,554.000
48.900,370.000
49.900,1386.000
50.900,1553.000
51.900,543.000
52.900,889.000
54.100,651.000
55.000,2281.000
56.000,2009.000
57.100,779.000
58.200,1575.000
59.000,3223.000
60.000,551.000
60.900,592.000
62.000,573.000
63.000,632.000
64.100,635.000
65.000,326.000
66.200,750.000
67.100,949.000
68.100,428.000
69.100,1394.000
70.100,1480.000
71.300,1073.000
73.100,342464.000
74.100,26680.000
75.100,13815.000
76.200,631.000
77.100,1958.000
78.000,1608.000
79.000,1706.000
80.000,570.000
81.000,1611.000
82.200,770.000
83.100,841.000
84.000,1004.000
85.100,1565.000
86.000,1150.000
87.100,2893.000
88.200,666.000
89.000,1288.000
89.600,280.000
91.100,3329.000
92.000,1040.000
92.900,820.000
94.000,786.000
95.300,577.000
95.900,635.000
97.200,488.000
98.200,333.000
99.200,251.000
100.100,977.000
101.100,154.000
102.100,704.000
103.100,2162.000
103.900,795.000
105.100,1767.000
105.900,1020.000
107.000,925.000
107.700,337.000
108.200,248.000
109.000,700.000
109.900,177.000
110.900,365.000
111.800,371.000
113.200,352.000
115.000,1468.000
116.100,557.000
117.100,6314.000
118.100,835.000
119.100,2236.000
120.100,501.000
120.900,872.000
122.100,303.000
122.800,253.000
123.000,252.000
124.100,232.000
125.200,269.000
125.800,877.000
127.200,265.000
128.200,328.000
128.900,636.000
130.000,1129.000
131.100,9011.000
132.100,1954.000
133.000,7897.000
135.000,9853.000
136.100,2394.000
136.800,1318.000
138.100,238.000
139.000,834.000
139.700,442.000
141.100,499.000
141.900,521.000
143.300,355.000
143.900,415.000
145.000,6574.000
147.100,237888.000
148.100,38000.000
149.000,20152.000
150.000,1945.000
151.000,2053.000
152.000,647.000
152.900,307.000
154.100,1070.000
155.000,403.000
156.400,228.000
158.800,707.000
159.300,220.000
160.000,1070.000
161.100,2145.000
162.200,459.000
163.000,2051.000
164.000,499.000
164.900,1937.000
165.900,247.000
169.200,177.000
170.100,229.000
172.100,225.000
173.100,330.000
174.200,2522.000
174.900,425.000
175.700,421.000
176.300,592.000
177.000,1798.000
178.000,380.000
178.900,1324.000
179.700,425.000
180.300,163.000
180.900,432.000
182.400,159.000
185.900,245.000
187.800,192.000
188.400,305.000
189.000,1223.000
189.800,565.000
191.000,6192.000
192.300,746.000
193.100,5770.000
193.900,1015.000
195.000,1825.000
196.100,234.000
197.100,3117.000
198.100,622.000
198.900,558.000
200.200,200.000
200.800,322.000
203.100,1543.000
205.000,9312.000
206.000,2854.000
207.000,55528.000
208.000,10484.000
209.000,9460.000
210.100,2031.000
210.900,696.000
212.000,426.000
213.000,209.000
214.500,203.000
215.300,216.000
217.800,511.000
219.000,1112.000
219.800,677.000
221.100,116960.000
222.100,29224.000
223.100,13904.000
224.100,4489.000
225.100,3691.000
225.900,587.000
227.000,570.000
227.700,228.000
229.800,240.000
233.000,372.000
233.900,165.000
235.000,1517.000
236.100,548.000
237.000,248.000
237.300,294.000
238.700,942.000
239.700,672.000
240.800,249.000
246.100,285.000
246.700,384.000
247.300,468.000
