Wavelength (nm),Absorbance (AU)
736,0.000329494
737,0.000253677
738,0.000358105
739,0.00033617
740,0.000437737
741,0.000408173
742,0.000231266
743,0.000295639
744,0.000270367
745,0.000311375
746,0.000314236
747,0.000388622
748,0.000373363
749,0.000336647
750,0.000380516
751,0.000329494
752,0.000295639
753,0.000413418
754,0.000433922
755,0.000370026
756,0.000346184
757,0.000280857
758,0.000332832
759,0.000340462
760,0.000359058
761,0.00026989
762,0.000313759
763,0.000294209
764,0.000303745
765,0.000351429
766,0.000315189
767,0.000257492
768,0.000230789
769,0.000245094
770,0.000364304
771,0.000325203
772,0.000292778
773,0.000355721
774,0.000261307
775,0.000324249
776,0.000309467
777,0.00027132
778,0.000282288
779,0.00033617
780,0.000306606
781,0.000329018
782,0.000382423
783,0.000304222
784,0.000191212
785,0.000270844
786,0.000272274
787,0.000368118
788,0.000308514
789,0.000214577
790,0.000274658
791,0.000268936
792,0.000316143
793,0.000270367
794,0.000285149
795,0.000323772
796,0.000381947
797,0.000321388
798,0.000309467
799,0.000343323
800,0.000246525
801,0.000236511
802,0.000340462
803,0.000295639
804,0.000265121
805,0.00033474
806,0.000383854
807,0.000317574
808,0.000319004
809,0.000242233
810,0.000314713
811,0.000374317
812,0.000360966
813,0.000243187
814,0.000257492
815,0.000393391
816,0.000293732
817,0.000197411
818,0.000327587
819,0.000275612
820,0.000368595
821,0.000301838
822,0.000298023
823,0.000306129
824,0.000277042
825,0.000278473
826,0.000350475
827,0.000351906
828,0.000295639
829,0.00033474
830,0.000236988
831,0.000296593
832,0.000285625
833,0.000355721
834,0.000314236
835,0.000247955
836,0.000290871
837,0.000387192
838,0.000358105
839,0.00033617
840,0.000287056
841,0.000374317
842,0.00029707
843,0.000300884
844,0.000345707
845,0.00036335
846,0.000370979
847,0.000228405
848,0.00032711
849,0.000263691
850,0.000391483
851,0.000362873
852,0.000389099
853,0.000338078
854,0.00041151
855,0.00031662
856,0.000333786
857,0.000325203
858,0.000305176
859,0.000310898
860,0.000329494
861,0.000341415
862,0.000312328
863,0.000269413
864,0.000298023
865,0.000294209
866,0.000422955
867,0.000323772
868,0.000299931
869,0.000360966
870,0.00024128
871,0.000210762
872,0.000299454
873,0.000284195
874,0.00031662
875,0.00030756
876,0.000426769
877,0.000347137
878,0.000360012
879,0.00033474
880,0.000236988
881,0.000319958
882,0.000283718
883,0.000351429
884,0.000296593
885,0.000348091
886,0.000321865
887,0.000326157
888,0.000283718
889,0.000218391
890,0.000310421
891,0.000317574
892,0.000384331
893,0.000325203
894,0.000229836
895,0.000324726
896,0.000300884
897,0.000363827
898,0.000275612
899,0.000316143
900,0.000307083
901,0.000252247
902,0.000327587
903,0.000255108
904,0.000279903
905,0.000247955
906,0.000350475
907,0.00032568
908,0.000315666
909,0.000265121
910,0.000404358
911,0.000248432
912,0.000296116
913,0.000301361
914,0.000422955
