Wavelength (nm),Absorbance (AU)
421,0.060132504
422,0.054310799
423,0.050180435
424,0.044924736
425,0.040558815
426,0.036072254
427,0.031603813
428,0.027549267
429,0.025047302
430,0.021243095
431,0.019078255
432,0.01725769
433,0.014555454
434,0.011313915
435,0.010608196
436,0.008820057
437,0.007163525
438,0.006209373
439,0.004721165
440,0.004395485
441,0.00317812
442,0.002100945
443,0.002502918
444,0.00118351
445,0.001291275
446,0.000641346
447,0.000328541
448,0.000178337
449,-0.00032711
450,-0.000596046
451,-0.000472069
452,-0.000984192
453,-0.000903606
454,-0.001160145
455,-0.001413822
456,-0.001571655
457,-0.001648903
458,-0.002038479
459,-0.001897812
460,-0.001752377
461,-0.001857281
462,-0.001986504
463,-0.002301693
464,-0.002977848
465,-0.002876282
466,-0.002780437
467,-0.002247334
468,-0.00296402
469,-0.002759457
470,-0.00264883
471,-0.003213882
472,-0.00358057
473,-0.003653526
474,-0.003667831
475,-0.003633976
476,-0.00402832
477,-0.003414631
478,-0.00353241
479,-0.003466129
480,-0.003855228
481,-0.003191948
482,-0.003566265
483,-0.002916336
484,-0.003394127
485,-0.002454281
486,-0.007913589
487,0.003062248
488,-0.001225471
489,-0.002157211
490,-0.002083302
491,-0.001620293
492,-0.001563072
493,-0.001516819
494,-0.000944614
495,-0.000119209
496,-0.000734329
497,-0.000107765
498,0.000500202
499,0.000137329
500,0.001072407
501,0.001498222
502,0.001538277
503,0.0021348
504,0.002633095
505,0.003295898
506,0.003306389
507,0.004689217
508,0.00475502
509,0.005287647
510,0.0058074
511,0.006533623
512,0.007329941
513,0.008129597
514,0.008760929
515,0.009492397
516,0.010465145
517,0.011300087
518,0.012180805
519,0.013115406
520,0.01439333
521,0.015190601
522,0.01654911
523,0.017563343
524,0.018324375
525,0.019993305
526,0.02091074
527,0.022350311
528,0.023872852
529,0.025107861
530,0.026729584
531,0.02823925
532,0.030006886
533,0.031617165
534,0.033327579
535,0.035282612
536,0.037174225
537,0.03946352
538,0.041138649
539,0.043326855
540,0.045860291
541,0.048099518
542,0.050395489
543,0.052726746
544,0.05571413
545,0.058113575
546,0.061518669
547,0.064566612
548,0.06724453
549,0.070985794
550,0.074509144
551,0.077979088
552,0.08213377
553,0.08620882
554,0.090303898
555,0.094995022
556,0.099401474
557,0.104712009
558,0.109514713
559,0.115379333
560,0.120800972
561,0.126695156
562,0.133123875
563,0.139599323
564,0.146039963
565,0.152544498
566,0.159941196
567,0.166594982
568,0.17393446
569,0.181818962
570,0.188269615
571,0.196269035
572,0.20261097
573,0.212206841
574,0.217776775
575,0.225553036
576,0.233045101
577,0.240360737
578,0.246345043
579,0.25422287
580,0.26012373
581,0.269030571
582,0.271298409
583,0.279745579
584,0.287616253
585,0.291764259
586,0.297687531
587,0.30557251
588,0.31007719
589,0.317266941
590,0.323769569
591,0.330527306
592,0.339290619
593,0.344629288
594,0.353390217
595,0.362611294
596,0.371087551
597,0.382054806
598,0.392769337
599,0.404358864
600,0.415893555
601,0.429231644
602,0.442629337
603,0.457489491
604,0.471116066
605,0.491316319
606,0.510269642
607,0.531556606
608,0.552250862
609,0.574876308
610,0.598286629
611,0.621596336
612,0.646294594
613,0.673760414
614,0.700549126
615,0.727831364
616,0.753626347
617,0.781373501
618,0.806459427
619,0.833339691
620,0.858212471
621,0.881602764
622,0.904528141
623,0.92478323
624,0.942694187
625,0.956613541
626,0.971187592
627,0.981005192
628,0.987782001
629,0.992362499
630,0.992850304
631,0.989078999
632,0.980482101
633,0.968895435
634,0.953731537
635,0.934452534
636,0.911474228
637,0.883858204
638,0.853339195
639,0.821751118
640,0.791755676
641,0.759973049
642,0.726431847
643,0.691867352
644,0.655117989
645,0.618122578
646,0.579939842
647,0.542345047
648,0.506742954
649,0.471323013
650,0.437027931
651,0.404136181
652,0.373155594
653,0.343526363
654,0.314745903
655,0.2914958
656,0.261811256
657,0.225477695
658,0.220118523
659,0.199115276
660,0.180571556
661,0.163108826
662,0.147165298
663,0.132435799
664,0.1191082
665,0.106658459
666,0.095079899
667,0.084661961
668,0.07508564
669,0.066308498
670,0.058585167
671,0.051594257
672,0.045379639
673,0.038561344
674,0.033368111
675,0.028549194
676,0.023908615
677,0.01982975
678,0.016517162
679,0.013127804
680,0.009999752
681,0.007095814
682,0.004783154
683,0.002299309
684,0.000768185
685,-0.001168251
686,-0.003735542
687,-0.005169392
688,-0.006733894
689,-0.007880211
690,-0.008879185
691,-0.009768963
692,-0.010985851
693,-0.01169014
694,-0.01286602
695,-0.013016224
696,-0.014225006
697,-0.01353693
698,-0.015602589
699,-0.015699387
700,-0.01614809
701,-0.016619682
702,-0.016532898
703,-0.017077446
704,-0.01773262
705,-0.018061161
706,-0.017922878
707,-0.017559528
708,-0.018951893
709,-0.019342422
710,-0.019026279
711,-0.019275665
712,-0.019670486
713,-0.019545078
714,-0.019778252
715,-0.020081997
716,-0.020674706
717,-0.020750523
718,-0.020423412
719,-0.020765781
720,-0.021152973
721,-0.020949364
722,-0.021268368
723,-0.021227837
724,-0.021066189
725,-0.020773888
726,-0.020890713
727,-0.021519661
728,-0.021298409
729,-0.021323204
730,-0.021618843
731,-0.021573067
732,-0.022525311
733,-0.022495747
734,-0.021900654
735,-0.022589684
736,-0.022544861
737,-0.022338867
738,-0.022890568
739,-0.022062778
740,-0.022649765
741,-0.023785591
742,-0.023382664
743,-0.023546219
744,-0.023454189
745,-0.022965431
746,-0.022911072
747,-0.022899628
748,-0.023620605
749,-0.023808002
750,-0.023472309
751,-0.024132729
752,-0.024210453
753,-0.023413658
754,-0.023388386
755,-0.024481773
756,-0.024047852
757,-0.023501873
758,-0.024280071
759,-0.024601936
760,-0.024034023
761,-0.025096416
762,-0.026228428
763,-0.024867058
764,-0.023612499
765,-0.024515629
766,-0.02619648
767,-0.026528358
768,-0.02430439
769,-0.024026394
770,-0.025051117
771,-0.025511742
772,-0.026555061
773,-0.026115894
774,-0.025311947
775,-0.025446415
776,-0.025682926
777,-0.025828838
778,-0.025068283
779,-0.024279594
780,-0.025419235
781,-0.025691986
782,-0.025984764
783,-0.025266171
784,-0.025743484
785,-0.026085377
786,-0.025895119
787,-0.02507019
788,-0.025083065
789,-0.025775909
790,-0.02661562
791,-0.02547884
792,-0.025661469
793,-0.026091576
794,-0.02477169
795,-0.025324345
796,-0.027025223
797,-0.02664423
798,-0.025777817
799,-0.025724888
800,-0.02642107
801,-0.026445866
802,-0.02611208
803,-0.02606535
804,-0.026819706
805,-0.026221275
806,-0.025192738
807,-0.026688099
808,-0.027123928
809,-0.026851177
810,-0.027144909
811,-0.027397633
812,-0.02700758
813,-0.026502132
814,-0.027270794
815,-0.02742815
816,-0.027310371
817,-0.027543545
818,-0.027575016
819,-0.027620316
820,-0.027470589
821,-0.027585506
822,-0.027764797
823,-0.028815746
824,-0.028094769
825,-0.027737617
826,-0.028577805
827,-0.028188229
828,-0.028384686
829,-0.028904915
830,-0.028883934
831,-0.029095173
832,-0.028932571
833,-0.028240681
834,-0.028382778
835,-0.029129028
836,-0.02909565
837,-0.029637814
838,-0.029389381
839,-0.028820038
840,-0.029284
841,-0.029074192
842,-0.02954483
843,-0.029503822
844,-0.029171467
845,-0.029480934
846,-0.029401779
847,-0.029336452
848,-0.029658318
849,-0.029398441
850,-0.02977562
851,-0.029478073
852,-0.028630733
853,-0.028644562
854,-0.029146671
855,-0.030281067
856,-0.030345917
857,-0.030205727
858,-0.029996872
859,-0.029775143
860,-0.030248165
861,-0.029891014
862,-0.030039787
863,-0.029683113
864,-0.029910564
865,-0.030390263
866,-0.030030727
867,-0.030186653
868,-0.029927731
869,-0.030192375
870,-0.030057907
871,-0.030138016
872,-0.030110836
873,-0.030126572
874,-0.03019762
875,-0.029892445
876,-0.03049469
877,-0.03000021
878,-0.029835224
879,-0.029761791
880,-0.02999115
881,-0.030738831
882,-0.030565262
883,-0.030508995
884,-0.030299187
885,-0.030278206
886,-0.030426025
887,-0.030872345
888,-0.030683041
889,-0.030973434
890,-0.030673027
891,-0.030581474
892,-0.030733109
893,-0.030758858
894,-0.030852795
895,-0.030878544
896,-0.03071928
897,-0.030856133
898,-0.030820847
899,-0.031243324
900,-0.03101635
901,-0.031182766
902,-0.031384468
903,-0.030849457
904,-0.031065464
905,-0.031383991
906,-0.031336784
907,-0.031499863
908,-0.031769276
909,-0.031711102
910,-0.0314188
911,-0.031583786
912,-0.031647205
913,-0.031699657
914,-0.031689167
915,-0.031734943
916,-0.031474113
917,-0.031655788
918,-0.031895161
919,-0.03219986
920,-0.032271385
921,-0.032488346
922,-0.032380104
923,-0.032542229
924,-0.032276154
925,-0.032571793
926,-0.032440186
927,-0.032577515
928,-0.032827854
929,-0.032533646
930,-0.032884121
931,-0.032921791
932,-0.032793045
933,-0.032889843
934,-0.032954693
935,-0.033134937
936,-0.033302307
937,-0.033184528
938,-0.033328056
939,-0.033459663
940,-0.033269405
941,-0.033390999
942,-0.033472538
943,-0.033650875
944,-0.033878326
945,-0.033818722
946,-0.034139633
947,-0.034053802
948,-0.034183502
949,-0.034347057
950,-0.034191608
951,-0.034244537
952,-0.034328461
953,-0.034561634
954,-0.035009384
955,-0.034983635
956,-0.034937859
957,-0.034589291
958,-0.034188271
959,-0.034094334
960,-0.034080505
961,-0.033785343
962,-0.033892155
963,-0.033796787
964,-0.033576965
965,-0.033222675
966,-0.033049583
967,-0.033462524
968,-0.033575535
969,-0.033409119
970,-0.033508301
971,-0.033549786
972,-0.033484459
973,-0.033757687
974,-0.033802986
975,-0.033509731
976,-0.033811569
977,-0.033496857
978,-0.033354282
979,-0.033807755
980,-0.033951759
981,-0.033936024
982,-0.033564091
983,-0.033825397
984,-0.033452511
985,-0.033604622
986,-0.03347826
987,-0.033828259
988,-0.034304142
989,-0.033976555
990,-0.03416872
991,-0.034474373
992,-0.033834934
993,-0.034416676
994,-0.034866333
995,-0.034189701
996,-0.034551144
997,-0.034592152
998,-0.034211636
999,-0.034377575
1000,-0.034643173
1001,-0.034537315
1002,-0.034827709
1003,-0.033992767
1004,-0.034941196
1005,-0.034548759
1006,-0.035063267
1007,-0.03522253
1008,-0.034973145
1009,-0.0349226
1010,-0.035173416
1011,-0.035477161
1012,-0.035374165
1013,-0.035733223
1014,-0.035971165
1015,-0.03467989
1016,-0.036544323
1017,-0.035422802
1018,-0.036090851
1019,-0.03491497
1020,-0.035898209
1021,-0.035971165
1022,-0.0359025
1023,-0.036156178
1024,-0.036561489
1025,-0.037256241
1026,-0.037320137
1027,-0.037156105
1028,-0.036550045
1029,-0.037051678
1030,-0.037653923
1031,-0.037337303
1032,-0.03592205
1033,-0.036866665
1034,-0.037271023
1035,-0.036882877
1036,-0.038529396
1037,-0.038125992
1038,-0.037693024
1039,-0.037678242
1040,-0.037569523
1041,-0.036783218
1042,-0.03857708
1043,-0.039259911
1044,-0.040187836
1045,-0.039886951
1046,-0.038427353
1047,-0.039059162
1048,-0.037837029
1049,-0.039669514
1050,-0.037205696
1051,-0.039699554
1052,-0.038484573
1053,-0.038848877
1054,-0.038326263
1055,-0.041310787
1056,-0.039004803
1057,-0.039798737
1058,-0.039959431
1059,-0.04126215
1060,-0.041183472
1061,-0.04008007
1062,-0.042752266
1063,-0.039759159
1064,-0.040277481
1065,-0.039417267
1066,-0.045012474
1067,-0.039003372
1068,-0.039171696
1069,-0.039373875
1070,-0.040857792
1071,-0.040342808
1072,-0.042424202
1073,-0.039469719
1074,-0.043097019
1075,-0.03863287
1076,-0.044187069
1077,-0.039660931
1078,-0.039925098
1079,-0.038779259
1080,-0.041340351
1081,-0.042741776
1082,-0.041359425
1083,-0.043107033
1084,-0.040815353
1085,-0.041224957
1086,-0.04498148
1087,-0.042068958
1088,-0.042328358
1089,-0.045731068
1090,-0.040187359
1091,-0.037899494
1092,-0.041575432
1093,-0.043566227
1094,-0.04385376
1095,-0.040095806
1096,-0.040380001
1097,-0.039583683
1098,-0.03973341
1099,-0.043171883
1100,-0.048034668
