Wavelength (nm),Absorbance (AU)
562,0.034667969
563,0.036813736
564,0.038609982
565,0.040507793
566,0.042842388
567,0.044599533
568,0.046874046
569,0.049478054
570,0.050809383
571,0.053869247
572,0.054982185
573,0.059510231
574,0.059531689
575,0.062418938
576,0.064806938
577,0.067068577
578,0.068137646
579,0.071279049
580,0.072589874
581,0.076597691
582,0.074577808
583,0.079024792
584,0.082099915
585,0.081873894
586,0.083676338
587,0.086949348
588,0.087218761
589,0.090103149
590,0.091922283
591,0.09387064
592,0.097505569
593,0.097425938
594,0.100553513
595,0.103834629
596,0.105894089
597,0.109863281
598,0.113157272
599,0.116513729
600,0.119505882
601,0.123370171
602,0.127238274
603,0.131601334
604,0.135344028
605,0.143697262
606,0.149965286
607,0.157466412
608,0.163496017
609,0.170278072
610,0.176958561
611,0.183161736
612,0.190561771
613,0.199973583
614,0.208330154
615,0.216863632
616,0.224506855
617,0.233625412
618,0.240785122
619,0.249310493
620,0.256606102
621,0.264205456
622,0.271343231
623,0.277565002
624,0.283042431
625,0.287175655
626,0.292128563
627,0.295050621
628,0.297167778
629,0.298998833
630,0.299172878
631,0.298028946
632,0.294827461
633,0.291265965
634,0.286159515
635,0.280665398
636,0.273470402
637,0.264367104
638,0.253826618
639,0.243317127
640,0.234913826
641,0.226412296
642,0.21702528
643,0.207198143
644,0.195524693
645,0.183109283
646,0.170593739
647,0.15864563
648,0.147439003
649,0.136175156
650,0.125444889
651,0.115363598
652,0.105613232
653,0.096627235
654,0.087207317
655,0.085669518
656,0.071571827
657,0.042534351
658,0.057606697
659,0.05116272
660,0.04568243
661,0.040266991
662,0.035207748
663,0.030853271
664,0.026814461
665,0.022932529
666,0.019129276
667,0.015877247
668,0.012964725
669,0.0102911
670,0.007901669
671,0.005866528
672,0.004193783
673,0.001377106
674,-7.29561E-05
675,-0.001553059
676,-0.003066063
677,-0.004330635
678,-0.005167484
679,-0.006167412
680,-0.007251263
681,-0.008187771
682,-0.008890629
683,-0.00988245
684,-0.009958744
685,-0.010594368
686,-0.012008667
687,-0.012260437
688,-0.01300621
689,-0.013140678
690,-0.013504982
691,-0.013667107
692,-0.014279366
693,-0.014431477
694,-0.015126228
695,-0.014698505
696,-0.015486717
697,-0.014344692
698,-0.016109943
699,-0.01589489
700,-0.016024113
701,-0.01618576
702,-0.015836239
703,-0.016191483
704,-0.016610146
705,-0.016667366
706,-0.016409874
707,-0.015976429
708,-0.017302036
709,-0.017503738
710,-0.017087936
711,-0.017220497
712,-0.017491341
713,-0.017194748
714,-0.017402649
715,-0.01761961
716,-0.018229485
717,-0.018213749
718,-0.01776123
719,-0.018119812
720,-0.018488407
721,-0.018279076
722,-0.018463612
723,-0.018390179
724,-0.018125534
725,-0.017887592
726,-0.017978668
727,-0.018640041
728,-0.018340588
729,-0.018449306
730,-0.018591881
731,-0.018522739
732,-0.019425392
733,-0.019476414
734,-0.018895626
735,-0.019585609
736,-0.019440651
737,-0.019338608
738,-0.019806862
739,-0.018930435
740,-0.019521236
741,-0.020617485
742,-0.020206928
743,-0.020494938
744,-0.020296097
745,-0.019904613
746,-0.019788265
747,-0.019629955
748,-0.020396233
749,-0.020644188
750,-0.020252705
751,-0.020915985
752,-0.020938873
753,-0.020246506
754,-0.020137787
755,-0.021176338
756,-0.020757198
757,-0.020218372
758,-0.021096706
759,-0.021344662
760,-0.020821095
761,-0.02175808
762,-0.023073196
763,-0.021613598
764,-0.020325184
765,-0.021208763
766,-0.023004532
767,-0.023285389
768,-0.02099371
769,-0.020783424
770,-0.021869183
771,-0.02230978
772,-0.023268223
773,-0.022841454
774,-0.022035122
775,-0.022143364
776,-0.022441864
777,-0.022619247
778,-0.021896839
779,-0.021087646
780,-0.022284508
781,-0.0224123
782,-0.022812843
783,-0.022031784
784,-0.022603512
785,-0.022947311
786,-0.022770882
787,-0.021881104
788,-0.021797657
789,-0.022574425
790,-0.023420334
791,-0.022277355
792,-0.022447109
793,-0.022902012
794,-0.021621704
795,-0.022172928
796,-0.02380991
797,-0.023495674
798,-0.022531509
799,-0.022603035
800,-0.023159027
801,-0.023260117
802,-0.022934437
803,-0.022927284
804,-0.023736
805,-0.023192883
806,-0.022117615
807,-0.023471832
808,-0.023980618
809,-0.023610115
810,-0.024052143
811,-0.024317265
812,-0.023936272
813,-0.023340225
814,-0.024202824
815,-0.024235725
816,-0.024162769
817,-0.02448225
818,-0.024441242
819,-0.024541855
820,-0.024282932
821,-0.024496555
822,-0.024764538
823,-0.025537014
824,-0.024974346
825,-0.024603844
826,-0.025434494
827,-0.024976254
828,-0.025188446
829,-0.025829792
830,-0.025818348
831,-0.025960445
832,-0.025873184
833,-0.025233269
834,-0.02534008
835,-0.025913715
836,-0.026014328
837,-0.026620388
838,-0.026358128
839,-0.025729179
840,-0.026265621
841,-0.02603817
842,-0.026312828
843,-0.026398659
844,-0.025978088
845,-0.026540756
846,-0.026388645
847,-0.026227474
848,-0.026574135
849,-0.026191711
850,-0.026793003
851,-0.026337147
852,-0.025535583
853,-0.025671959
854,-0.026122093
855,-0.027358532
856,-0.027141571
857,-0.027021885
858,-0.026978016
859,-0.026740074
860,-0.027177811
861,-0.026885509
862,-0.026787281
863,-0.026643276
864,-0.026787758
865,-0.027173519
866,-0.026902676
867,-0.027086258
868,-0.026895523
869,-0.02718401
870,-0.026989937
871,-0.027069569
872,-0.02706337
873,-0.02696991
874,-0.027110577
875,-0.026819229
876,-0.027441978
877,-0.02696991
878,-0.027000427
879,-0.026865959
880,-0.026939869
881,-0.027742863
882,-0.02737093
883,-0.027449131
884,-0.02727747
885,-0.027331829
886,-0.027500153
887,-0.027753353
888,-0.027728081
889,-0.027917385
890,-0.027482033
891,-0.027486324
892,-0.027561665
893,-0.02782774
894,-0.027837753
895,-0.027810097
896,-0.027751923
897,-0.027738094
898,-0.027833462
899,-0.028132915
900,-0.02804184
901,-0.028174877
902,-0.028354168
903,-0.027832031
904,-0.028123856
905,-0.028278828
906,-0.028378963
907,-0.028470516
908,-0.028767109
909,-0.028612137
910,-0.028448105
911,-0.028688908
912,-0.028615952
913,-0.028687954
914,-0.028621197
915,-0.028570175
916,-0.028260708
917,-0.028579712
918,-0.029006481
919,-0.029263496
920,-0.029301167
921,-0.029345989
922,-0.029209137
923,-0.029429436
924,-0.029413223
925,-0.029526711
926,-0.029557705
927,-0.029735565
928,-0.029772282
929,-0.029839993
930,-0.029872894
931,-0.030034065
932,-0.029852867
933,-0.029878616
934,-0.030213833
935,-0.030266285
936,-0.03041172
937,-0.030310631
938,-0.030516624
939,-0.030644894
940,-0.030388832
941,-0.030854225
942,-0.030883789
943,-0.031051159
944,-0.031083584
945,-0.031226635
946,-0.031300068
947,-0.031300545
948,-0.031526089
949,-0.031599998
950,-0.031620979
951,-0.031759262
952,-0.031770706
953,-0.032074928
954,-0.032423019
955,-0.032135487
956,-0.032503128
957,-0.032303333
958,-0.032173157
959,-0.031695843
960,-0.032295227
961,-0.031525612
962,-0.03155899
963,-0.031317711
964,-0.031428337
965,-0.031396389
966,-0.031169415
967,-0.031292915
968,-0.031959534
969,-0.031444073
970,-0.031569958
971,-0.031266689
972,-0.031276703
973,-0.031634331
974,-0.031375408
975,-0.031662464
976,-0.031127453
977,-0.031123161
978,-0.031038284
979,-0.031126022
980,-0.031415462
981,-0.031333923
982,-0.031144619
983,-0.031683445
984,-0.031481743
985,-0.031140804
986,-0.031345844
987,-0.031364918
988,-0.031853676
989,-0.031617165
990,-0.031871796
991,-0.031886578
992,-0.031357765
993,-0.031400681
994,-0.03171587
995,-0.031832695
996,-0.031697273
997,-0.031438351
998,-0.031930447
999,-0.031831264
1000,-0.031375408
1001,-0.032034397
1002,-0.03230238
1003,-0.030962467
1004,-0.031723499
1005,-0.031910896
1006,-0.032412529
1007,-0.032802582
1008,-0.032688141
1009,-0.032682419
1010,-0.032274723
1011,-0.032408237
1012,-0.032234669
1013,-0.032549858
1014,-0.033639908
1015,-0.032742023
1016,-0.034286976
1017,-0.032809258
1018,-0.033115387
1019,-0.032128334
1020,-0.03337574
1021,-0.033329964
1022,-0.032696724
1023,-0.03362608
1024,-0.034032822
1025,-0.03446722
1026,-0.03399229
1027,-0.0341506
1028,-0.034742355
1029,-0.034687996
1030,-0.034899235
1031,-0.034887314
1032,-0.033783436
1033,-0.034330845
1034,-0.033826828
1035,-0.034090519
1036,-0.035807133
1037,-0.036303043
1038,-0.035763741
1039,-0.036275864
1040,-0.036170483
1041,-0.035133839
1042,-0.036141872
1043,-0.036606312
1044,-0.036574364
1045,-0.037096024
1046,-0.037319183
1047,-0.038346767
1048,-0.036973953
1049,-0.036250591
1050,-0.035925865
1051,-0.037148476
1052,-0.038050652
1053,-0.038284302
1054,-0.037380695
1055,-0.040224552
1056,-0.037631989
1057,-0.03677845
1058,-0.03565836
1059,-0.038334846
1060,-0.038427353
1061,-0.040810108
1062,-0.041610241
1063,-0.040219784
1064,-0.04034853
1065,-0.037091255
1066,-0.043723106
1067,-0.036261559
1068,-0.038294792
1069,-0.03834343
1070,-0.042335033
1071,-0.038496017
1072,-0.03967762
1073,-0.036842823
1074,-0.039739132
1075,-0.037129879
1076,-0.041618824
1077,-0.040499687
1078,-0.041369915
1079,-0.035555363
1080,-0.038617134
1081,-0.041244984
1082,-0.045357227
1083,-0.04181385
1084,-0.042423248
1085,-0.041523933
1086,-0.044982433
1087,-0.042187214
1088,-0.040629864
1089,-0.039685726
1090,-0.040870667
1091,-0.041408062
1092,-0.038694859
1093,-0.04341507
1094,-0.048217773
1095,-0.042584419
1096,-0.03953886
1097,-0.037372589
1098,-0.041510105
1099,-0.042691708
1100,-0.050952435
